left;top;width;height;transcription
[279, 281, 746, 749, 278];[26, 26, 28, 48, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
199;66;134;16;05.915.235-7
[85, 168, 167, 83];[76, 77, 91, 91];-1;-1;REGISTRO
[83, 140, 140, 85];[108, 109, 95, 94];-1;-1;GERAL
174;106;274;15;ELISANDRO BLEISE FIUME
[83, 136, 136, 83];[129, 129, 144, 143];-1;-1;NOME
99;143;94;16;BARROS
[85, 161, 161, 83];[205, 206, 223, 222];-1;-1;FILIAÇÃO
99;218;360;21;KIRALY THEODOROVSKI GIULIAN
97;261;341;18;CHARLESTON OHE FILIZOLA
[83, 215, 215, 82];[324, 325, 338, 338];-1;-1;NATURALIDADE
99;340;103;16;COTIA-SP
222;382;272;15;C.NAS=467 LV=229 FL=439
[81, 195, 193, 82];[403, 404, 418, 417];-1;-1;DOC ORIGEM
99;421;129;15;ITAMOGI-MG
149;456;146;16;128.194.848-91
[80, 114, 114, 80];[483, 484, 498, 496];-1;-1;CPF
96;533;56;15;NH 01
302;523;196;12;CHIEN KENNETH COVER
[386, 606, 604, 386];[559, 559, 545, 545];-1;-1;ASSINATURA DO DIRETOR
[384, 623, 622, 383];[593, 594, 576, 575];-1;-1;LEI Nº7 116 DE 29/08/83
799;534;58;18;3 VIA
702;342;114;16;07/02/1989
[715, 913, 913, 714];[324, 325, 339, 340];-1;-1;DATA DE NASCIMENTO
703;68;106;15;06/10/1972
[581, 651, 650, 580];[76, 77, 92, 91];-1;-1;DATA DE
[581, 677, 677, 580];[96, 95, 109, 109];-1;-1;EXPEDIÇÃO
