left;top;width;height;transcription
601;260;22;431;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
556;167;20;166;09.760.188-3
561;81;15;87;REGISTRO
545;81;15;55;GERAL
507;79;15;53;NOME
478;76;22;332;KOCHI KRATKA PICCA
424;79;17;80;FILIAÇÃO
353;73;19;313;SANTACRUZ MARMITT V
[317, 321, 304, 301];[78, 207, 208, 78];-1;-1;NATURALIDADE
271;74;25;264;BONFINÓPOLIS-GO
[235, 236, 222, 220];[80, 191, 192, 79];-1;-1;DOC ORIGEM
231;189;20;362;C.NAS=313 LV=289 FL=199
188;74;23;250;VITÓRIA DO JARI-AP
[151, 151, 137, 137];[79, 113, 112, 79];-1;-1;CPF
149;119;19;175;012.455.838-08
106;70;9;129;VARGEM ALEGRE-MG
65;143;16;64;NH 59
92;290;15;210;MENDO CADIDE HALF
[74, 76, 60, 59];[355, 571, 571, 356];-1;-1;ASSINATURA DO DIRETOR
[41, 46, 24, 23];[361, 583, 582, 361];-1;-1;LEI Nº7 116 DE 29/08/83
66;727;23;58;7 VIA
275;631;18;124;22/06/1962
[322, 321, 306, 307];[661, 853, 853, 659];-1;-1;DATA DE NASCIMENTO
564;635;18;124;20/07/1976
[581, 582, 566, 566];[536, 607, 607, 536];-1;-1;DATA DE
[550, 549, 565, 565];[536, 632, 632, 536];-1;-1;EXPEDIÇÃO
146;421;24;178;03621/2095
