left;top;width;height;transcription
[774, 312, 312, 777];[644, 638, 616, 624];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
734;590;137;19;02.967.492-7
[962, 877, 878, 962];[596, 595, 582, 583];-1;-1;REGISTRO
[963, 905, 906, 963];[565, 564, 578, 579];-1;-1;GERAL
[963, 909, 910, 964];[544, 544, 530, 530];-1;-1;NOME
638;513;334;18;MALANDRIN THAILA PINAYA
[964, 885, 886, 969];[470, 469, 452, 452];-1;-1;FILIAÇÃO
614;433;358;18;PUELLES FIORI WENDERSON
584;396;388;18;BUSTAMANTE INARA SZTOKFISZ
[965, 830, 831, 965];[351, 349, 334, 336];-1;-1;NATURALIDADE
753;318;219;18;PITANGUEIRAS-SP
[965, 851, 851, 965];[273, 272, 257, 258];-1;-1;DOC ORIGEM
843;240;127;16;CAIABU-SP
554;277;292;16;C.NAS=211 LV=397 FL=101
[336, 145, 145, 335];[342, 339, 325, 327];-1;-1;DATA DE NASCIMENTO
260;313;106;16;06/01/1983
250;581;114;21;23/08/1965
[470, 399, 399, 470];[591, 589, 576, 577];-1;-1;DATA DE
[470, 373, 374, 472];[559, 557, 574, 576];-1;-1;EXPEDIÇÃO
915;125;58;20;NH 95
[669, 430, 430, 671];[95, 92, 71, 75];-1;-1;LEI Nº7 116 DE 29/08/83
455;132;294;15;PAVONI FORATO SHINKAWA
[668, 450, 450, 667];[110, 106, 123, 127];-1;-1;ASSINATURA DO DIRETOR
216;117;51;15;5 VIA
[966, 931, 930, 966];[178, 176, 193, 194];-1;-1;CPF
