left;top;width;height;transcription
[178, 460, 460, 176];[49, 52, 66, 63];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
115;82;92;12;51.153.717-7
55;132;160;12;FESTI MITIYO VILANI
[62, 94, 94, 62];[115, 115, 125, 125];-1;-1;NOME
[62, 111, 112, 62];[82, 82, 91, 90];-1;-1;REGISTRO
[62, 62, 97, 96];[92, 101, 102, 93];-1;-1;GERAL
55;181;222;13;BERTTI TEUBISLETE FRAILE
56;206;241;13;ZARLENGA JINKINGS TOMILHE
[62, 110, 109, 62];[164, 165, 176, 176];-1;-1;FILIAÇÃO
[62, 144, 143, 61];[239, 240, 250, 249];-1;-1;NATURALIDADE
55;250;228;20;SÃO JOSÉ DO INHACORÁ-RS
129;276;183;11;C.NAS=164 LV=95 FL=252
54;302;114;12;RIO CLARO-RJ
84;330;110;12;688.974.009-22
55;380;44;12;NH 10
[62, 82, 82, 61];[341, 342, 353, 351];-1;-1;CPF
[62, 130, 130, 62];[290, 291, 300, 300];-1;-1;DOC ORIGEM
196;370;157;9;TIKARA RANZATTI CUKIER
[242, 377, 374, 244];[394, 395, 386, 386];-1;-1;ASSINATURA DO DIRETOR
[247, 389, 388, 242, 242];[418, 418, 406, 404, 418];-1;-1;LEI Nº7 116 DE 29/08/83
480;381;38;12;5 VIA
421;256;78;12;15/06/2001
[444, 563, 562, 444];[242, 243, 253, 252];-1;-1;DATA DE NASCIMENTO
419;83;80;12;16/05/2002
[360, 402, 402, 360];[84, 84, 94, 94];-1;-1;DATA DE
[360, 420, 418, 359];[105, 105, 95, 94];-1;-1;EXPEDIÇÃO
