left;top;width;height;transcription
[523, 516, 497, 504];[233, 600, 599, 231];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
474;165;15;125;62.044.448-4
[488, 488, 476, 476];[80, 146, 146, 79];-1;-1;REGISTRO
[462, 461, 473, 474];[79, 125, 124, 80];-1;-1;GERAL
[444, 444, 431, 432];[79, 122, 121, 78];-1;-1;NOME
406;87;18;340;HELOIZA UNTURA SOUBHIA
[379, 379, 364, 364];[78, 139, 139, 76];-1;-1;FILIAÇÃO
340;84;18;324;WERONA LEONI MAZZOLA
307;85;19;370;OTANI CHILVARQUER CEZARIO
[280, 279, 267, 268];[76, 183, 182, 76];-1;-1;NATURALIDADE
245;83;15;186;SANTA HELENA-PB
210;182;16;282;C.NAS=193 LV=39 FL=396
[214, 214, 202, 201];[75, 166, 166, 75];-1;-1;DOC ORIGEM
180;84;20;172;BOTUPORÃ-BA
146;124;15;148;726.653.674-08
[146, 145, 132, 133];[75, 101, 100, 75];-1;-1;CPF
82;82;16;61;NH 56
[81, 77, 65, 68];[316, 487, 487, 314];-1;-1;ASSINATURA DO DIRETOR
[53, 51, 35, 38];[313, 504, 503, 313];-1;-1;LEI Nº7 116 DE 29/08/83
76;640;16;53;9 VIA
235;562;19;134;20/08/2013
259;575;14;154;DATA DE NASCIMENTO
465;564;19;134;20/02/2005
470;467;14;58;DATA DE
454;467;15;78;EXPEDIÇÃO
