left;top;width;height;transcription
[77, 82, 66, 62];[583, 217, 217, 584];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
93;552;16;116;88.741.439-4
[94, 95, 107, 107];[732, 666, 667, 732];-1;-1;REGISTRO
[122, 122, 111, 109];[732, 686, 687, 732];-1;-1;GERAL
[139, 139, 151, 151];[733, 692, 691, 733];-1;-1;NOME
160;524;15;226;LICKA AKAO BRENAND
[203, 204, 219, 218];[734, 670, 671, 735];-1;-1;FILIAÇÃO
225;473;15;277;TINDO LUTTZOLFF RAINHA
258;485;15;265;TONOLI DIEHL KOYANAGUI
304;627;14;108;NATURALIDADE
370;643;14;92;DOC ORIGEM
421;572;15;139;062.410.711-65
[452, 451, 438, 440];[736, 711, 710, 738];-1;-1;CPF
487;693;15;58;NH 93
[543, 546, 527, 526];[499, 309, 309, 499];-1;-1;LEI Nº7 116 DE 29/08/83
482;330;11;231;ROMINA MICHELLY WATANABE
[512, 514, 502, 501];[497, 325, 325, 497];-1;-1;ASSINATURA DO DIRETOR
489;142;15;49;8 VIA
390;687;15;64;ITU-SP
[309, 310, 323, 321];[236, 86, 85, 238];-1;-1;DATA DE NASCIMENTO
321;626;17;124;SUMARÉ-SP
98;186;12;81;27/08/2016
[98, 99, 111, 110];[345, 287, 288, 345];-1;-1;DATA DE
[125, 125, 113, 111];[346, 265, 266, 346];-1;-1;EXPEDIÇÃO
326;146;18;124;09/04/1975
356;293;20;362;C.NAS=115 LV=330 FL=298
