left;top;width;height;transcription
[507, 504, 523, 524];[211, 581, 581, 209];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
476;149;15;117;97.183.107-5
[491, 489, 477, 476];[50, 123, 123, 48];-1;-1;REGISTRO
[461, 460, 473, 473];[50, 100, 99, 49];-1;-1;GERAL
[421, 419, 435, 434];[50, 95, 94, 50];-1;-1;NOME
430;129;20;379;PATROCINIA PINHABEL CHIARANTANO
381;129;14;278;FACUNDO BROCATTO SHERFIS
[366, 366, 381, 380];[50, 118, 117, 50];-1;-1;FILIAÇÃO
326;68;15;314;BALARINI BENEDETTE FUENTES
298;128;12;72;PEREIRA
[275, 274, 289, 289];[52, 163, 163, 52];-1;-1;NATURALIDADE
257;52;17;215;TENENTE ANANIAS-RN
[211, 210, 194, 194];[50, 148, 148, 50];-1;-1;DOC ORIGEM
[134, 133, 120, 120];[50, 79, 79, 50];-1;-1;CPF
202;166;14;239;CACHOEIRA DOURADA-MG
174;167;19;342;CMC= RIBEIRÃO CORRENTE-SP ,SEDE
146;166;15;244;C.NAS=16 LV=373 FL=487
121;89;14;135;542.424.087-90
[37, 34, 50, 51];[296, 493, 493, 296];-1;-1;LEI Nº7 116 DE 29/08/83
[59, 57, 70, 70];[304, 489, 488, 303];-1;-1;ASSINATURA DO DIRETOR
88;385;9;167;FUSCHINI EDIMUNDO REDI
[288, 286, 273, 273];[548, 712, 712, 546];-1;-1;DATA DE NASCIMENTO
475;501;15;99;08/09/2005
[458, 458, 475, 473];[416, 499, 499, 416];-1;-1;EXPEDIÇÃO
[489, 489, 475, 474];[416, 479, 478, 417];-1;-1;DATA DE
254;500;18;116;26/07/1993
