left;top;width;height;transcription
[270, 738, 739, 269];[32, 39, 59, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
172;74;147;19;42.032.328-4
[129, 76, 75, 129];[134, 134, 148, 148];-1;-1;NOME
[78, 162, 162, 77];[82, 83, 96, 96];-1;-1;REGISTRO
[77, 136, 136, 78];[112, 113, 101, 99];-1;-1;GERAL
75;151;384;22;H05 BROCANELLI BONDIOLI
[75, 155, 155, 74];[211, 210, 226, 226];-1;-1;FILIAÇÃO
73;227;456;20;HERKENHOFF MATTIELI CHAGAS
73;266;350;20;BITIOLLI ARGOLO BENDE
[74, 209, 209, 73];[324, 326, 340, 338];-1;-1;NATURALIDADE
72;336;424;23;MARECHAL CÂNDIDO RONDON-PR
197;381;314;20;C.NAS=9 LV=36 FL=268
72;414;256;24;SILVANÓPOLIS-TO
121;458;175;19;449.850.366-09
[73, 107, 107, 73];[483, 484, 498, 498];-1;-1;CPF
71;536;64;16;NH 02
295;525;379;15;MONZANI JACOMELLI ANDRELEVICIUS
[376, 599, 597, 375];[563, 567, 553, 549];-1;-1;ASSINATURA DO DIRETOR
[374, 614, 614, 374];[580, 583, 600, 598];-1;-1;LEI Nº7 116 DE 29/08/83
777;543;57;18;1 VIA
[711, 906, 906, 710];[330, 331, 347, 343];-1;-1;DATA DE NASCIMENTO
[187, 71, 71, 188];[405, 403, 417, 418];-1;-1;DOC ORIGEM
680;79;124;18;23/06/1990
[576, 643, 642, 575];[86, 86, 100, 98];-1;-1;DATA DE
[574, 671, 670, 573];[102, 103, 119, 119];-1;-1;EXPEDIÇÃO
680;348;141;21;05/01/1969
