left;top;width;height;transcription
[50, 59, 41, 33];[596, 229, 229, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
74;520;20;137;03.641.552-2
141;391;20;351;JULINHO PALIS BOSCHE
[83, 86, 71, 73];[749, 681, 682, 750];-1;-1;REGISTRO
[99, 100, 88, 87];[749, 704, 704, 750];-1;-1;GERAL
[127, 129, 116, 115];[749, 707, 706, 750];-1;-1;NOME
[196, 198, 183, 182];[751, 688, 688, 751];-1;-1;FILIAÇÃO
206;419;18;320;ANDRIOLLI MENEGUZZO BI
240;263;20;474;REGENTHAL SIMPIONATO EDIMUN
[305, 310, 297, 293];[250, 94, 94, 252];-1;-1;DATA DE NASCIMENTO
316;157;16;104;10/10/2007
342;293;20;349;C.NAS=471 LV=199 FL=321
[361, 363, 350, 348];[755, 664, 664, 754];-1;-1;DOC ORIGEM
[292, 296, 283, 281];[752, 646, 646, 753];-1;-1;NATURALIDADE
305;569;16;172;CARBONITA-MG
372;626;18;115;XAXIM-SC
406;539;18;163;037.046.347-19
[429, 430, 417, 418];[756, 728, 729, 756];-1;-1;CPF
470;693;15;55;NH 26
460;364;10;185;MORIMITSU RECODER ORTIS
[489, 492, 479, 477];[516, 340, 341, 515];-1;-1;ASSINATURA DO DIRETOR
[516, 521, 505, 501];[517, 326, 326, 518];-1;-1;LEI Nº7 116 DE 29/08/83
482;133;20;53;9 VIA
83;143;18;114;10/06/1984
[93, 94, 80, 81];[355, 302, 301, 357];-1;-1;DATA DE
[109, 110, 95, 94];[356, 279, 279, 357];-1;-1;EXPEDIÇÃO
