left;top;width;height;transcription
[50, 59, 80, 73];[760, 299, 300, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[88, 89, 104, 103];[950, 864, 864, 951];-1;-1;REGISTRO
[120, 119, 105, 105];[951, 894, 896, 952];-1;-1;GERAL
94;710;18;146;80.015.934-2
156;707;19;181;SCATOLIN PAI
[175, 177, 162, 161];[950, 901, 901, 951];-1;-1;NOME
[240, 241, 221, 221];[953, 876, 877, 953];-1;-1;FILIAÇÃO
246;624;24;327;SOOMA BURGER UECHI
303;589;20;360;SALANI AYAO VINHANDO
[351, 354, 339, 335];[954, 822, 823, 955];-1;-1;NATURALIDADE
364;782;20;168;CHAVAL-CE
[422, 424, 438, 438];[957, 838, 838, 957];-1;-1;DOC ORIGEM
447;825;19;128;PORTO-PI
505;690;20;199;443.225.700-89
[525, 526, 509, 507];[959, 922, 922, 959];-1;-1;CPF
417;415;23;413;C.NAS=425 LV=118 FL=369
[591, 594, 577, 576];[644, 426, 426, 645];-1;-1;ASSINATURA DO DIRETOR
566;216;19;62;2 VIA
375;143;19;121;30/05/1991
[344, 348, 364, 361];[309, 117, 118, 310];-1;-1;DATA DE NASCIMENTO
105;143;18;116;27/09/1962
[109, 111, 96, 95];[464, 389, 389, 463];-1;-1;DATA DE
[126, 127, 111, 110];[463, 364, 364, 464];-1;-1;EXPEDIÇÃO
527;335;20;334;PETEAN BOURG SINATU
