left;top;width;height;transcription
279;619;455;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
664;569;155;19;71.560.374-7
830;587;84;15;REGISTRO
858;569;56;15;GERAL
863;533;53;16;NOME
501;493;418;19;IZUMIDA GABRIOTTI MORATTO
839;457;78;16;FILIAÇÃO
479;414;441;20;CHECCHIA MATSURA HENRIETE
449;374;469;20;SORRENTINO ROSIANNE PULIDO
785;342;133;16;NATURALIDADE
667;297;254;28;NOVA BELÉM-MG
806;264;112;15;DOC ORIGEM
442;259;356;20;C.NAS=436 LV=44 FL=444
607;220;317;22;CONCEIÇÃO DO ALMEIDA-BA
[919, 885, 886, 918];[186, 186, 200, 200];-1;-1;CPF
864;107;60;16;NH 33
[638, 410, 411, 638];[109, 109, 123, 123];-1;-1;ASSINATURA DO DIRETOR
[634, 396, 397, 632];[76, 74, 94, 93];-1;-1;LEI Nº7 116 DE 29/08/83
176;111;52;16;5 VIA
211;305;115;18;15/11/1975
[300, 112, 112, 301];[342, 342, 357, 355];-1;-1;DATA DE NASCIMENTO
204;577;116;18;01/01/1970
[430, 335, 335, 431];[570, 569, 588, 587];-1;-1;EXPEDIÇÃO
[431, 360, 360, 431];[603, 603, 587, 587];-1;-1;DATA DE
