left;top;width;height;transcription
[598, 591, 612, 618];[302, 758, 758, 304];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
558;238;19;138;03.273.926-6
[568, 566, 581, 582];[114, 207, 207, 114];-1;-1;REGISTRO
[551, 551, 566, 567];[113, 175, 175, 114];-1;-1;GERAL
[516, 516, 530, 531];[113, 167, 167, 111];-1;-1;NOME
481;114;20;431;KOLIKAUSKAS TYNG FUKURO
[439, 437, 452, 455];[112, 197, 197, 112];-1;-1;FILIAÇÃO
405;115;20;382;KLUG FISCHER MICHELETTI
365;112;20;319;WANIA NIITSU PICONE
[324, 321, 337, 339];[111, 251, 251, 111];-1;-1;NATURALIDADE
289;112;19;336;GIRAU DO PONCIANO-AL
[245, 243, 260, 261];[111, 232, 232, 110];-1;-1;DOC ORIGEM
209;114;22;372;C.NAS=12 LV=398 FL=484
[165, 165, 181, 181];[112, 149, 150, 110];-1;-1;CPF
134;103;16;94;CAUCAIA-CE
172;187;18;163;282.314.052-24
[87, 85, 100, 103];[405, 636, 636, 406];-1;-1;ASSINATURA DO DIRETOR
[55, 51, 72, 73];[409, 650, 650, 410];-1;-1;LEI Nº7 116 DE 29/08/83
90;755;16;64;NH 90
[560, 559, 575, 575, 561];[599, 671, 670, 596, 596];-1;-1;DATA DE
[546, 544, 561, 560];[595, 695, 695, 594];-1;-1;EXPEDIÇÃO
553;731;16;114;02/10/1975
282;757;16;112;19/12/2008
[314, 313, 328, 330];[730, 932, 931, 730];-1;-1;DATA DE NASCIMENTO
