left;top;width;height;transcription
[741, 276, 276, 742];[590, 588, 610, 613];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[934, 850, 851, 935];[548, 547, 560, 560];-1;-1;REGISTRO
[934, 878, 879, 935];[529, 529, 542, 542];-1;-1;GERAL
[933, 882, 882, 934];[495, 494, 509, 508];-1;-1;NOME
695;541;125;16;81.240.717-9
207;539;114;16;02/04/1972
[441, 347, 347, 442];[527, 527, 544, 543];-1;-1;EXPEDIÇÃO
[442, 375, 376, 442];[560, 560, 545, 546];-1;-1;DATA DE
[304, 110, 111, 305];[299, 298, 312, 312];-1;-1;DATA DE NASCIMENTO
206;267;114;16;04/05/2010
167;71;54;16;5 VIA
[630, 393, 393, 632];[43, 41, 59, 62];-1;-1;LEI Nº7 116 DE 29/08/83
474;102;237;12;MAGDALON LAPAZ DEPERON
[632, 411, 411, 631];[77, 76, 91, 91];-1;-1;ASSINATURA DO DIRETOR
850;72;67;18;NH 24
[933, 900, 900, 935];[140, 140, 154, 153];-1;-1;CPF
705;149;164;19;440.275.937-40
[935, 822, 822, 934];[220, 220, 235, 235];-1;-1;DOC ORIGEM
[935, 801, 801, 936];[299, 298, 314, 313];-1;-1;NATURALIDADE
[935, 856, 856, 936];[415, 415, 432, 432];-1;-1;FILIAÇÃO
541;461;379;18;BARSANTI BERSANETE ZOCCAL
565;384;357;18;SEPULVEDA JUREMA HYLTON
600;345;319;18;TSUTOMU BANHO SABARA
584;269;338;16;NOVA ALVORADA DO SUL-MS
488;228;307;18;C.NAS=194 LV=487 FL=446
730;188;188;18;CASTANHAL-PA
