left;top;width;height;transcription
276;51;455;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
190;100;156;19;16.298.687-7
96;86;84;15;REGISTRO
96;104;56;15;GERAL
94;139;53;16;NOME
91;176;385;22;MESCOKI MARTIN BENEDETI
93;215;78;16;FILIAÇÃO
91;254;341;20;IKARI BELLINATI POTIRA
92;294;433;20;MARAR AMAZONAS PEDRUZZI
92;330;133;16;NATURALIDADE
88;369;198;28;CALÇADO-PE
92;409;112;15;DOC ORIGEM
212;409;340;20;C.NAS=98 LV=364 FL=59
86;444;250;20;BARÃO DE COCAIS-MG
[91, 125, 124, 92];[502, 502, 488, 488];-1;-1;CPF
86;565;60;16;NH 13
[372, 600, 599, 372];[579, 579, 565, 565];-1;-1;ASSINATURA DO DIRETOR
[376, 614, 613, 378];[612, 614, 594, 595];-1;-1;LEI Nº7 116 DE 29/08/83
782;561;52;16;3 VIA
684;365;114;18;16/07/1962
[710, 898, 898, 709];[346, 346, 331, 333];-1;-1;DATA DE NASCIMENTO
690;93;116;18;04/02/1963
[580, 675, 675, 579];[118, 119, 100, 101];-1;-1;EXPEDIÇÃO
[579, 650, 650, 579];[85, 85, 101, 101];-1;-1;DATA DE
