left;top;width;height;transcription
[328, 877, 875, 325];[69, 77, 55, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
220;107;189;24;80.676.104-0
[99, 213, 211, 97];[110, 114, 94, 92];-1;-1;REGISTRO
[97, 168, 167, 97];[131, 134, 113, 112];-1;-1;GERAL
192;156;603;28;THEODORE JACOM SUZUMURA
[97, 163, 161, 94];[177, 180, 157, 156];-1;-1;NOME
104;205;131;23;NOVAES
[97, 195, 194, 96];[279, 280, 260, 260];-1;-1;FILIAÇÃO
105;301;640;27;BERGAMASCHI KHOURY COPELLO
99;353;453;24;BOLLAND VIRIATO VAILATI
[92, 258, 257, 92];[424, 428, 406, 405];-1;-1;NATURALIDADE
101;448;266;24;SANANDUVA-RS
252;498;422;29;C.NAS=30 LV=92 FL=227
[92, 237, 237, 92];[524, 525, 505, 504];-1;-1;DOC ORIGEM
98;546;290;29;NOVA MÓDICA-MG
[93, 134, 133, 88];[628, 628, 606, 607];-1;-1;CPF
160;602;224;24;612.361.711-79
83;667;134;12;SANANDUVA-RS
[445, 719, 718, 443];[724, 729, 712, 706];-1;-1;ASSINATURA DO DIRETOR
[450, 734, 734, 449];[769, 773, 746, 746];-1;-1;LEI Nº7 116 DE 29/08/83
936;710;72;22;3 VIA
813;459;159;25;28/03/1992
[832, 1077, 1076, 832];[435, 440, 418, 415];-1;-1;DATA DE NASCIMENTO
819;115;150;22;29/02/2016
[678, 800, 801, 676];[137, 142, 119, 118];-1;-1;EXPEDIÇÃO
[676, 769, 768, 675];[97, 101, 119, 119];-1;-1;DATA DE
97;700;87;23;NH 54
