left;top;width;height;transcription
[311, 782, 781, 308];[77, 90, 110, 100];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
359;130;137;18;36.024.014-8
[144, 332, 332, 142];[153, 158, 136, 134];-1;-1;REGISTRO GERAL
232;177;348;19;BUSTO KAWAHIRA GRAVIN
[210, 142, 142, 210];[202, 201, 183, 185];-1;-1;NOME
[143, 241, 242, 141];[252, 253, 233, 231];-1;-1;FILIAÇÃO
246;269;192;17;CURY PELEGRINO BERT
[142, 311, 311, 138];[314, 319, 335, 332];-1;-1;NATURALIDADE
[612, 851, 853, 610, 610];[342, 348, 332, 325, 342];-1;-1;DATA DE NASCIMENTO
[633, 856, 857, 632];[164, 169, 148, 144];-1;-1;DATA DE EXPEDIÇÃO
[755, 981, 981, 755];[607, 613, 595, 591];-1;-1;É PROIBIDO PLASTIFICAR
[421, 653, 653, 421];[622, 628, 612, 608];-1;-1;ASSINATURA DO DIRETOR
[416, 652, 653, 415, 414];[647, 653, 635, 629, 645];-1;-1;LEI Nº7 116 DE 29/08/83
434;565;178;17;RAFUL BACCI OSHIRO
[136, 186, 185, 138];[512, 513, 495, 495];-1;-1;CPF
137;543;111;11;RIO PRETO-MG
208;495;108;12;334.800.766-61
[140, 285, 285, 139];[412, 415, 398, 393];-1;-1;DOC ORIGEM
314;399;271;19;CMC= BELMONTE-SC ,SEDE
313;433;260;15;C.NAS=93 LV=369 FL=448
245;234;186;20;CARIS WOLF HORII
858;148;95;14;12/02/1968
857;331;81;12;25/03/1988
314;318;110;12;REMANSO-BA
