left;top;width;height;transcription
[525, 516, 534, 542];[223, 590, 590, 222];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
481;161;20;138;44.204.911-0
414;78;20;332;VILLA OROSCO ENOCH
[492, 489, 504, 502];[70, 138, 137, 69];-1;-1;REGISTRO
[476, 475, 487, 488];[70, 115, 115, 69];-1;-1;GERAL
[448, 446, 459, 460];[70, 112, 113, 69];-1;-1;NOME
[379, 377, 392, 393];[68, 131, 131, 68];-1;-1;FILIAÇÃO
351;81;18;301;POSSETI TERCARIOLI HIT
315;80;20;396;ZANDONA INGRID HERMANO
[270, 265, 278, 282];[569, 725, 725, 567];-1;-1;DATA DE NASCIMENTO
242;558;17;104;15/12/1953
213;177;20;337;C.NAS=150 LV=414 FL=92
[214, 212, 225, 227];[64, 155, 155, 65];-1;-1;DOC ORIGEM
[283, 279, 292, 294];[67, 173, 173, 66];-1;-1;NATURALIDADE
254;78;16;187;CARINHANHA-BA
181;78;27;148;LENÇÓIS-BA
151;117;18;163;296.401.822-73
[146, 145, 158, 157];[63, 91, 90, 63];-1;-1;CPF
90;71;15;55;NH 86
106;268;11;183;LASCIO JAMRA MAGGIOTTO
[86, 83, 96, 98];[303, 479, 478, 304];-1;-1;ASSINATURA DO DIRETOR
[59, 54, 70, 74];[302, 493, 493, 301];-1;-1;LEI Nº7 116 DE 29/08/83
77;633;16;53;6 VIA
474;560;18;116;06/07/1967
[482, 481, 495, 494];[464, 517, 518, 462];-1;-1;DATA DE
[466, 465, 480, 481];[463, 540, 540, 462];-1;-1;EXPEDIÇÃO
