left;top;width;height;transcription
[738, 272, 272, 736];[607, 600, 622, 629];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
697;571;139;19;44.161.618-5
[931, 844, 845, 929];[579, 579, 595, 595];-1;-1;REGISTRO
[931, 875, 877, 931];[560, 560, 575, 575];-1;-1;GERAL
[928, 874, 874, 928];[525, 521, 538, 538];-1;-1;NOME
[935, 853, 854, 936];[444, 443, 462, 462];-1;-1;FILIAÇÃO
542;412;396;20;STOLLAR CLELTON BLASCO
496;372;438;20;BERGAME REVIGLIO WILBONH
[936, 796, 798, 937];[339, 337, 353, 354];-1;-1;NATURALIDADE
689;300;252;18;MAJOR GERCINO-SC
[940, 821, 821, 940];[257, 256, 271, 273];-1;-1;DOC ORIGEM
[941, 903, 905, 941];[158, 157, 175, 175];-1;-1;CPF
887;106;60;16;NH 63
728;178;159;17;187.936.033-04
694;220;249;23;CÂNDIDO SALES-BA
466;254;346;21;C.NAS=226 LV=400 FL=14
188;290;97;20;15/04/1975
[327, 133, 133, 328];[329, 325, 341, 344];-1;-1;DATA DE NASCIMENTO
214;562;114;17;24/12/1995
[436, 364, 365, 440];[568, 567, 583, 583];-1;-1;DATA DE
[437, 338, 338, 439];[552, 549, 567, 568];-1;-1;EXPEDIÇÃO
354;490;579;22;KESROUANI GEZIMAR PRELORENTZOU
[641, 407, 407, 643];[59, 55, 74, 77];-1;-1;LEI Nº7 116 DE 29/08/83
448;108;277;15;RUDGE CANTELE ROSELINO
164;91;52;16;3 VIA
[643, 409, 410, 643];[86, 83, 98, 101];-1;-1;ASSINATURA DO DIRETOR
