left;top;width;height;transcription
[274, 741, 740, 274];[40, 54, 76, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
191;78;146;19;75.229.927-9
87;154;356;22;VITULLO OKAWA JOVEL
[85, 136, 135, 83];[140, 142, 156, 154];-1;-1;NOME
[158, 82, 81, 158];[218, 217, 232, 234];-1;-1;FILIAÇÃO
[168, 84, 84, 168];[89, 86, 104, 104];-1;-1;REGISTRO
[84, 143, 143, 86];[121, 122, 108, 105];-1;-1;GERAL
86;234;596;28;VICTORELLI FURUYAMA SCATAMBUR
91;269;370;23;SIMIQUELI SHINOHARA G
[80, 213, 213, 77];[335, 338, 353, 348];-1;-1;NATURALIDADE
86;346;251;20;BARRA MANSA-RJ
207;385;392;23;C.NAS=95 LV=283 FL=261
83;424;156;20;AGUIAR-PB
132;463;198;20;559.939.502-26
[78, 190, 190, 76];[414, 419, 432, 429];-1;-1;DOC ORIGEM
[74, 107, 104, 73];[495, 495, 512, 510];-1;-1;CPF
76;539;75;19;NH 10
292;537;352;18;JUNKERT FAIAD LOURENCAO
[372, 592, 591, 374];[577, 583, 566, 561];-1;-1;ASSINATURA DO DIRETOR
[371, 608, 609, 372];[610, 616, 598, 590];-1;-1;LEI Nº7 116 DE 29/08/83
778;558;57;18;7 VIA
686;361;122;19;17/11/1993
[709, 905, 904, 709];[350, 356, 368, 364];-1;-1;DATA DE NASCIMENTO
696;93;114;18;13/09/2010
[579, 646, 644, 577];[100, 102, 116, 113];-1;-1;DATA DE
[576, 672, 671, 579];[132, 136, 117, 116];-1;-1;EXPEDIÇÃO
