left;top;width;height;transcription
[61, 72, 54, 44];[596, 230, 229, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
77;544;18;139;44.960.279-5
[91, 93, 81, 80];[748, 682, 683, 751];-1;-1;REGISTRO
[106, 108, 96, 95];[749, 704, 705, 750];-1;-1;GERAL
[136, 137, 126, 125];[751, 708, 708, 751];-1;-1;NOME
139;463;27;298;FOX MAJURI JANISSE
[204, 204, 190, 191];[752, 690, 690, 753];-1;-1;FILIAÇÃO
209;361;20;401;MUSENECK CANI TOKUGAVA
241;457;20;308;YAIR SERAFINI GASQU
307;598;18;167;GROSSOS-RN
[290, 293, 305, 302];[755, 648, 648, 755];-1;-1;NATURALIDADE
[368, 370, 357, 357];[756, 665, 666, 758];-1;-1;DOC ORIGEM
370;566;28;201;CORUMBATAÍ-SP
409;564;19;163;034.243.999-57
[438, 437, 426, 426];[758, 731, 731, 759];-1;-1;CPF
474;699;18;68;NH 24
[529, 534, 518, 515];[519, 331, 329, 520];-1;-1;LEI Nº7 116 DE 29/08/83
466;272;14;310;ACHILES CERNAUSAN VICINELLI
[499, 504, 491, 487];[518, 344, 345, 519];-1;-1;ASSINATURA DO DIRETOR
488;155;16;55;3 VIA
319;171;16;114;06/01/2004
[303, 308, 321, 317];[257, 105, 105, 258];-1;-1;DATA DE NASCIMENTO
88;163;18;114;16/11/1988
[89, 91, 103, 101];[360, 303, 303, 361];-1;-1;DATA DE
[118, 120, 105, 104];[360, 283, 282, 361];-1;-1;EXPEDIÇÃO
345;359;19;306;C.NAS=67 LV=324 FL=421
