left;top;width;height;transcription
[737, 278, 277, 738];[616, 602, 585, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
678;555;158;20;07.724.333-5
[946, 861, 861, 947];[579, 579, 564, 565];-1;-1;REGISTRO
[946, 886, 890, 946];[548, 546, 561, 562];-1;-1;GERAL
[949, 894, 895, 948];[530, 527, 511, 515];-1;-1;NOME
411;473;525;27;VERMEULEN AMANDIO ARALI
[949, 869, 870, 949];[453, 450, 434, 435];-1;-1;FILIAÇÃO
367;397;567;26;CESTAROLLI MILHOMENS CASE
517;359;421;26;VALIM VALES CALEGARI
[952, 816, 815, 949];[337, 332, 317, 321];-1;-1;NATURALIDADE
[951, 837, 837, 951];[258, 257, 240, 243];-1;-1;DOC ORIGEM
[949, 917, 918, 951];[180, 178, 162, 164];-1;-1;CPF
863;101;75;19;NH 24
691;177;200;20;644.746.621-13
683;217;257;26;GOIANÁPOLIS-GO
763;291;172;29;IRAPUÃ-SP
[628, 392, 393, 632];[68, 60, 42, 49];-1;-1;LEI Nº7 116 DE 29/08/83
352;104;318;14;CARAMALAC REBELLO BONGIOV
[630, 413, 414, 628];[84, 75, 92, 98];-1;-1;ASSINATURA DO DIRETOR
179;81;59;18;6 VIA
190;278;141;20;15/09/1995
[322, 126, 128, 322];[318, 312, 297, 303];-1;-1;DATA DE NASCIMENTO
412;251;401;24;C.NAS=43 LV=197 FL=102
[382, 456, 456, 384];[565, 568, 553, 550];-1;-1;DATA DE
[456, 360, 360, 456];[535, 531, 550, 553];-1;-1;EXPEDIÇÃO
195;543;141;20;25/07/1960
