left;top;width;height;transcription
[223, 590, 590, 222];[50, 59, 41, 33];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
162;74;137;18;61.053.834-2
78;141;454;20;ANCELMO LYRIAN MIYADAHIRA
[70, 138, 137, 69];[83, 86, 71, 73];-1;-1;REGISTRO
[70, 115, 115, 69];[99, 100, 88, 87];-1;-1;GERAL
[70, 112, 113, 69];[127, 129, 116, 115];-1;-1;NOME
[68, 131, 131, 68];[196, 198, 183, 182];-1;-1;FILIAÇÃO
81;206;314;18;TESTONE BAROLI NACHEF
81;240;386;20;ORTOLA ZANCARLI CAPELL
[569, 725, 725, 567];[305, 310, 297, 293];-1;-1;DATA DE NASCIMENTO
556;316;107;16;02/11/1986
177;342;352;20;C.NAS=466 LV=348 FL=278
[64, 155, 155, 65];[361, 363, 350, 348];-1;-1;DOC ORIGEM
[67, 173, 173, 66];[292, 296, 283, 281];-1;-1;NATURALIDADE
78;305;142;16;PIRANGA-MG
78;367;200;23;LUÍS CORREIA-PI
117;406;163;18;847.149.870-70
[63, 91, 90, 63];[429, 430, 417, 418];-1;-1;CPF
71;470;54;15;NH 89
270;460;178;9;DEVICSI BOZZINI MAMEDES
[303, 479, 478, 304];[489, 492, 479, 477];-1;-1;ASSINATURA DO DIRETOR
[302, 493, 493, 301];[516, 521, 505, 501];-1;-1;LEI Nº7 116 DE 29/08/83
632;482;54;16;4 VIA
560;83;117;18;21/04/1976
[464, 517, 518, 462];[93, 94, 80, 81];-1;-1;DATA DE
[463, 540, 540, 462];[109, 110, 95, 94];-1;-1;EXPEDIÇÃO
