left;top;width;height;transcription
[50, 59, 80, 73];[760, 299, 300, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[88, 89, 104, 103];[950, 864, 864, 951];-1;-1;REGISTRO
[120, 119, 105, 105];[951, 894, 896, 952];-1;-1;GERAL
94;713;18;143;81.461.955-1
156;704;19;184;CASSIS GINDR
[175, 177, 162, 161];[950, 901, 901, 951];-1;-1;NOME
[240, 241, 221, 221];[953, 876, 877, 953];-1;-1;FILIAÇÃO
246;618;20;332;BACHUR CLARK GHETTI
303;587;20;361;FOINA EITOR GRADNAUE
[351, 354, 339, 335];[954, 822, 823, 955];-1;-1;NATURALIDADE
364;772;20;178;ARACATI-CE
[422, 424, 438, 438];[957, 838, 838, 957];-1;-1;DOC ORIGEM
442;822;24;132;ACAUÃ-PI
505;690;20;199;444.215.955-60
[525, 526, 509, 507];[959, 922, 922, 959];-1;-1;CPF
417;451;23;377;C.NAS=60 LV=148 FL=24
[591, 594, 577, 576];[644, 426, 426, 645];-1;-1;ASSINATURA DO DIRETOR
566;216;19;62;8 VIA
375;140;19;125;28/09/1996
[344, 348, 364, 361];[309, 117, 118, 310];-1;-1;DATA DE NASCIMENTO
105;143;18;116;21/05/1984
[109, 111, 96, 95];[464, 389, 389, 463];-1;-1;DATA DE
[126, 127, 111, 110];[463, 364, 364, 464];-1;-1;EXPEDIÇÃO
521;334;26;335;FURLANIS NARUTO KOR
