left;top;width;height;transcription
[638, 638, 636, 616, 617];[279, 281, 746, 749, 278];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
582;199;16;134;05.915.235-7
[588, 587, 573, 573];[85, 168, 167, 83];-1;-1;REGISTRO
[556, 555, 569, 570];[83, 140, 140, 85];-1;-1;GERAL
543;174;15;274;ELISANDRO BLEISE FIUME
[535, 535, 520, 521];[83, 136, 136, 83];-1;-1;NOME
505;99;16;94;BARROS
[459, 458, 441, 442];[85, 161, 161, 83];-1;-1;FILIAÇÃO
425;99;21;360;KIRALY THEODOROVSKI GIULIAN
385;97;18;341;CHARLESTON OHE FILIZOLA
[340, 339, 326, 326];[83, 215, 215, 82];-1;-1;NATURALIDADE
308;99;16;103;COTIA-SP
267;222;15;272;C.NAS=467 LV=229 FL=439
[261, 260, 246, 247];[81, 195, 193, 82];-1;-1;DOC ORIGEM
228;99;15;129;ITAMOGI-MG
192;149;16;146;128.194.848-91
[181, 180, 166, 168];[80, 114, 114, 80];-1;-1;CPF
116;96;15;56;NH 01
129;302;12;196;CHIEN KENNETH COVER
[105, 105, 119, 119];[386, 606, 604, 386];-1;-1;ASSINATURA DO DIRETOR
[71, 70, 88, 89];[384, 623, 622, 383];-1;-1;LEI Nº7 116 DE 29/08/83
112;799;18;58;3 VIA
306;702;16;114;07/02/1989
[340, 339, 325, 324];[715, 913, 913, 714];-1;-1;DATA DE NASCIMENTO
581;703;15;106;06/10/1972
[588, 587, 572, 573];[581, 651, 650, 580];-1;-1;DATA DE
[568, 569, 555, 555];[581, 677, 677, 580];-1;-1;EXPEDIÇÃO
