left;top;width;height;transcription
[309, 768, 769, 308];[62, 76, 93, 81];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
210;103;158;20;24.785.863-8
[100, 185, 185, 99];[99, 99, 114, 113];-1;-1;REGISTRO
[100, 160, 156, 100];[130, 132, 117, 116];-1;-1;GERAL
[97, 152, 151, 98];[148, 151, 167, 163];-1;-1;NOME
112;178;521;26;UEZU ESPLUGUES GAILLARD
[97, 177, 176, 97];[225, 228, 244, 243];-1;-1;FILIAÇÃO
112;255;522;26;GARDIOLO JULYANE FIORESI
108;293;550;26;ANCELEVICZ WISNIEVSKI BOMB
[94, 230, 231, 97];[341, 346, 361, 357];-1;-1;NATURALIDADE
[95, 209, 209, 95];[420, 421, 438, 435];-1;-1;DOC ORIGEM
[97, 129, 128, 95];[498, 500, 516, 514];-1;-1;CPF
108;558;72;19;NH 71
155;481;200;20;291.940.404-00
106;435;218;26;ARAGUANÃ-TO
111;358;219;29;MORPARÁ-BA
[418, 654, 653, 414];[610, 618, 636, 629];-1;-1;LEI Nº7 116 DE 29/08/83
375;560;264;14;ZACARI ADELSON MACUCO
[416, 633, 632, 418];[594, 603, 586, 580];-1;-1;ASSINATURA DO DIRETOR
808;579;59;18;8 VIA
714;380;138;20;25/03/1951
[724, 920, 918, 724];[360, 366, 381, 375];-1;-1;DATA DE NASCIMENTO
233;402;419;25;C.NAS=325 LV=195 FL=303
[664, 590, 590, 662];[113, 110, 125, 128];-1;-1;DATA DE
[590, 686, 686, 590];[143, 147, 128, 125];-1;-1;EXPEDIÇÃO
711;115;140;20;17/01/1980
