left;top;width;height;transcription
[37, 33, 49, 53];[317, 510, 510, 315];-1;-1;LEI Nº7 116 DE 29/08/83
84;254;12;193;ERRA ANAMELIA STELA
123;127;16;149;006.051.172-92
158;85;15;149;ITAPARICA-BA
[122, 134, 134, 121];[76, 76, 104, 104];-1;-1;CPF
186;184;19;352;C.NAS=469 LV=363 FL=128
[190, 190, 202, 203];[78, 168, 169, 77];-1;-1;DOC ORIGEM
222;87;16;156;IGREJINHA-RS
[258, 256, 268, 270];[77, 187, 188, 76];-1;-1;NATURALIDADE
286;84;18;355;PERENTE INAGUE BRAGATTI
320;86;18;298;OKAJIMA FOA TROVILHO
[356, 356, 370, 369, 355];[83, 145, 145, 80, 80];-1;-1;FILIAÇÃO
386;87;18;304;ARA TURANO FRANCHIM
[423, 421, 435, 436];[80, 126, 124, 80];-1;-1;NOME
[451, 451, 463, 463];[80, 129, 129, 83];-1;-1;GERAL
[469, 466, 481, 481];[82, 151, 151, 82];-1;-1;REGISTRO
452;168;19;135;73.732.596-3
448;568;18;116;06/04/2019
214;566;18;116;07/11/1954
[250, 247, 262, 263];[585, 744, 742, 584];-1;-1;DATA DE NASCIMENTO
[503, 497, 514, 520];[236, 608, 608, 235];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[445, 444, 460, 461];[478, 555, 555, 477];-1;-1;EXPEDIÇÃO
[475, 474, 461, 462];[477, 534, 532, 475];-1;-1;DATA DE
51;645;16;54;4 VIA
58;80;16;60;NH 19
63;314;15;186;ASSINATURA DO DIRETOR
