left;top;width;height;transcription
[57, 60, 41, 40];[596, 226, 226, 598];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
73;542;15;116;31.826.500-3
[73, 75, 87, 88];[757, 684, 684, 759];-1;-1;REGISTRO
[103, 104, 91, 91];[757, 707, 708, 758];-1;-1;GERAL
[143, 145, 129, 130];[757, 712, 713, 757];-1;-1;NOME
114;365;20;313;LAZARETTI HORTAL BEGUELDO
169;397;14;281;BACHESCHI BELLINETTI SIMEIA
[198, 198, 183, 184];[757, 689, 690, 757];-1;-1;FILIAÇÃO
218;459;20;280;SANDY LEONDINO SOLEDAD
254;609;12;70;MENDES
[289, 290, 275, 275];[755, 644, 644, 755];-1;-1;NATURALIDADE
292;518;14;238;SERRA DO RAMALHO-BA
[353, 354, 370, 370];[757, 659, 659, 757];-1;-1;DOC ORIGEM
[430, 431, 444, 444];[757, 728, 728, 757];-1;-1;CPF
345;478;20;163;CONSOLAÇÃO-MG
370;258;21;382;CMC= SANTA MARIA DO SUAÇUÍ-MG ,SEDE
403;410;15;231;C.NAS=97 LV=88 FL=451
429;585;14;133;271.325.470-11
[527, 530, 514, 513];[511, 314, 314, 511];-1;-1;LEI Nº7 116 DE 29/08/83
[505, 507, 494, 494];[503, 318, 319, 504];-1;-1;ASSINATURA DO DIRETOR
467;231;9;190;SAVITSKY MARZOCCHI ISOBE
[276, 278, 291, 291];[259, 95, 95, 261];-1;-1;DATA DE NASCIMENTO
74;208;20;98;06/11/1974
[106, 106, 89, 91];[391, 308, 308, 391];-1;-1;EXPEDIÇÃO
[75, 75, 89, 90];[391, 328, 329, 390];-1;-1;DATA DE
292;191;18;115;31/03/1967
