left;top;width;height;transcription
[774, 766, 788, 796];[328, 877, 875, 325];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
712;221;24;184;59.887.898-1
[733, 729, 749, 751];[99, 213, 211, 97];-1;-1;REGISTRO
[712, 709, 730, 731];[97, 168, 167, 97];-1;-1;GERAL
659;195;28;676;MINAMIHARA SCHREIBER RIGATTO
[666, 663, 686, 687];[97, 163, 161, 94];-1;-1;NOME
615;104;23;158;BARBOSA
[564, 563, 583, 583];[97, 195, 194, 96];-1;-1;FILIAÇÃO
515;103;27;605;ASSONUMA GARNICA EDMILSON
466;99;24;408;ELENA CAVICHIA ROIHA
[419, 415, 437, 438];[92, 258, 257, 92];-1;-1;NATURALIDADE
371;100;24;291;TIBAU DO SUL-RN
316;252;26;457;C.NAS=265 LV=320 FL=151
[319, 318, 338, 339];[92, 237, 237, 92];-1;-1;DOC ORIGEM
268;98;23;356;BARRA DO CORDA-MA
[215, 215, 237, 236];[93, 134, 133, 88];-1;-1;CPF
217;160;24;224;174.009.511-14
164;83;12;125;COLORADO-RS
[119, 114, 131, 137];[445, 719, 718, 443];-1;-1;ASSINATURA DO DIRETOR
[74, 70, 97, 97];[450, 734, 734, 449];-1;-1;LEI Nº7 116 DE 29/08/83
111;935;22;73;7 VIA
361;814;23;158;14/09/2012
[408, 403, 425, 428];[832, 1077, 1076, 832];-1;-1;DATA DE NASCIMENTO
706;819;22;150;02/07/2005
[706, 701, 724, 725];[678, 800, 801, 676];-1;-1;EXPEDIÇÃO
[746, 742, 724, 724];[676, 769, 768, 675];-1;-1;DATA DE
120;97;23;87;NH 54
