left;top;width;height;transcription
[577, 573, 594, 598];[275, 736, 736, 275];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
534;255;16;124;12.086.232-3
[522, 522, 540, 539];[86, 145, 143, 82];-1;-1;GERAL
454;168;18;343;MALVA URANO BOGHOSIAN
[468, 468, 481, 483];[83, 140, 137, 84];-1;-1;NOME
409;81;17;86;FILIAÇÃO
293;83;18;138;NATURALIDADE
204;83;18;120;DOC ORIGEM
118;83;16;37;CPF
540;85;15;94;REGISTRO
536;569;17;77;DATA DE
520;570;17;105;EXPEDIÇÃO
66;119;18;132;ENVIRA-AM
[55, 55, 71, 71];[378, 614, 613, 377];-1;-1;ASSINATURA DO DIRETOR
[26, 25, 43, 45];[388, 625, 623, 389];-1;-1;LEI Nº7 116 DE 29/08/83
95;554;11;208;BATAGLIN YACAR ARIADNA
249;750;24;167;20/06/1999
288;707;17;201;DATA DE NASCIMENTO
526;720;23;152;09/05/2015
372;153;20;311;SACARDO PIZZINI BER
332;153;23;290;ANNIBAL JONAVICI
255;153;20;94;IPU-CE
212;269;24;340;CMC= PINHAL-RS ,SEDE
176;143;20;346;C.NAS=51 LV=107 FL=187
