left;top;width;height;transcription
[302, 758, 758, 304];[82, 89, 68, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
238;103;137;19;20.749.721-7
[114, 207, 207, 114];[112, 114, 99, 98];-1;-1;REGISTRO
[113, 175, 175, 114];[129, 129, 114, 113];-1;-1;GERAL
[113, 167, 167, 111];[164, 164, 150, 149];-1;-1;NOME
114;179;368;20;SPERANZA REBERTE YEU
[112, 197, 197, 112];[241, 243, 228, 225];-1;-1;FILIAÇÃO
115;255;445;21;LEGNARO YUSSUKE BLANQUES
113;295;509;20;GALLETI MARINHEIRO TRINTINALIA
[111, 251, 251, 111];[356, 359, 343, 341];-1;-1;NATURALIDADE
112;367;217;24;CARANAÍBA-MG
[111, 232, 232, 110];[435, 437, 420, 419];-1;-1;DOC ORIGEM
114;449;388;22;C.NAS=141 LV=220 FL=230
[112, 149, 150, 110];[515, 515, 499, 499];-1;-1;CPF
103;535;79;11;JURUTI-PA
187;490;163;20;276.007.420-04
[405, 636, 636, 406];[593, 595, 580, 577];-1;-1;ASSINATURA DO DIRETOR
[409, 650, 650, 410];[625, 629, 608, 607];-1;-1;LEI Nº7 116 DE 29/08/83
755;574;64;16;NH 26
[599, 671, 670, 596, 596];[120, 121, 105, 105, 119];-1;-1;DATA DE
[595, 695, 695, 594];[134, 136, 119, 120];-1;-1;EXPEDIÇÃO
731;106;111;21;05/11/1951
757;382;112;16;13/12/1982
[730, 932, 931, 730];[366, 367, 352, 350];-1;-1;DATA DE NASCIMENTO
