left;top;width;height;transcription
[229, 595, 595, 228];[77, 82, 66, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
144;93;116;16;97.409.690-8
[80, 146, 145, 80];[94, 95, 107, 107];-1;-1;REGISTRO
[80, 126, 125, 80];[122, 122, 111, 109];-1;-1;GERAL
[79, 120, 121, 79];[139, 139, 151, 151];-1;-1;NOME
63;160;265;15;TANYSE GOUSSEVA LIKIER
[78, 142, 141, 77];[203, 204, 219, 218];-1;-1;FILIAÇÃO
61;225;210;15;FRIGULHA FEO LIKA
61;258;284;15;LUCINETE BELON BASSETTO
77;304;108;14;NATURALIDADE
77;370;92;14;DOC ORIGEM
100;421;139;15;435.899.778-33
[76, 101, 102, 74];[452, 451, 438, 440];-1;-1;CPF
61;487;58;15;NH 25
[313, 503, 503, 313];[543, 546, 527, 526];-1;-1;LEI Nº7 116 DE 29/08/83
251;482;216;13;ALTACYR HOSOKAWA RAFID
[315, 487, 487, 315];[512, 514, 502, 501];-1;-1;ASSINATURA DO DIRETOR
622;489;48;15;1 VIA
61;387;128;18;CÁCERES-MT
[576, 726, 727, 574];[309, 310, 323, 321];-1;-1;DATA DE NASCIMENTO
62;319;330;19;SANTA MARIA DO CAMBUCÁ-PE
546;98;80;12;18/03/1983
[467, 525, 524, 467];[98, 99, 111, 110];-1;-1;DATA DE
[466, 547, 546, 466];[125, 125, 113, 111];-1;-1;EXPEDIÇÃO
542;326;124;18;07/10/1976
157;356;363;20;C.NAS=280 LV=243 FL=153
