left;top;width;height;transcription
[50, 59, 41, 33];[596, 229, 229, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
74;522;20;135;51.334.456-1
141;189;20;551;PRECIOSO VALDEMARIN RAVAGNOLLI
[83, 86, 71, 73];[749, 681, 682, 750];-1;-1;REGISTRO
[99, 100, 88, 87];[749, 704, 704, 750];-1;-1;GERAL
[127, 129, 116, 115];[749, 707, 706, 750];-1;-1;NOME
[196, 198, 183, 182];[751, 688, 688, 751];-1;-1;FILIAÇÃO
206;420;18;318;KAREM MELISSA PAZETTO
240;384;20;353;RICIANE BRIGANTI MUNIN
[305, 310, 297, 293];[250, 94, 94, 252];-1;-1;DATA DE NASCIMENTO
316;157;16;106;29/04/1953
342;290;20;352;C.NAS=128 LV=336 FL=130
[361, 363, 350, 348];[755, 664, 664, 754];-1;-1;DOC ORIGEM
[292, 296, 283, 281];[752, 646, 646, 753];-1;-1;NATURALIDADE
305;626;16;115;IRITUIA-PA
367;567;23;173;ECHAPORÃ-SP
406;538;18;164;687.573.098-76
[429, 430, 417, 418];[756, 728, 729, 756];-1;-1;CPF
470;694;15;54;NH 70
460;381;9;168;KHAIS ANDREU MEIRELES
[489, 492, 479, 477];[516, 340, 341, 515];-1;-1;ASSINATURA DO DIRETOR
[516, 521, 505, 501];[517, 326, 326, 518];-1;-1;LEI Nº7 116 DE 29/08/83
482;133;16;53;6 VIA
83;143;18;114;13/11/1962
[93, 94, 80, 81];[355, 302, 301, 357];-1;-1;DATA DE
[109, 110, 95, 94];[356, 279, 279, 357];-1;-1;EXPEDIÇÃO
