left;top;width;height;transcription
[570, 573, 595, 588];[258, 730, 729, 255];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
539;170;16;134;68.935.914-7
[530, 531, 543, 544];[63, 150, 150, 61];-1;-1;REGISTRO
[512, 511, 527, 527];[63, 122, 121, 64];-1;-1;GERAL
[479, 479, 494, 492];[64, 118, 117, 64];-1;-1;NOME
[400, 401, 419, 416];[66, 145, 144, 63];-1;-1;FILIAÇÃO
387;69;19;244;FOLETO FOINA H04
348;68;20;351;YBANEZ BENAVIDES FORNI
[285, 285, 302, 300];[68, 204, 203, 65];-1;-1;NATURALIDADE
270;72;16;278;CORREA DANNO KOLLAR
231;198;19;309;C.NAS=23 LV=326 FL=172
[207, 206, 221, 220];[67, 183, 182, 66];-1;-1;DOC ORIGEM
193;70;23;134;MAUÉS-AM
[142, 142, 125, 127];[67, 102, 102, 67];-1;-1;CPF
86;331;11;198;FORIGO ALBORNOZ SCHMID
74;72;18;62;NH 81
[75, 76, 61, 58];[375, 601, 600, 374];-1;-1;ASSINATURA DO DIRETOR
[25, 28, 45, 44];[376, 621, 621, 375];-1;-1;LEI Nº7 116 DE 29/08/83
274;681;16;106;25/09/2017
[307, 305, 289, 291];[909, 708, 708, 909];-1;-1;DATA DE NASCIMENTO
543;683;16;104;15/12/1982
[549, 550, 533, 533];[567, 636, 636, 568];-1;-1;DATA DE
[516, 516, 532, 532];[567, 668, 667, 566];-1;-1;EXPEDIÇÃO
79;790;16;55;6 VIA
463;69;20;392;TURIN PERDAO BERGANTINI
