left;top;width;height;transcription
260;33;431;22;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
167;80;163;20;64.691.586-1
81;80;87;15;REGISTRO
81;96;55;15;GERAL
79;134;53;15;NOME
75;156;408;22;CICELY THAISE FORNAZIER
79;215;80;17;FILIAÇÃO
71;284;320;19;WOLNEY MARIS WETTER
[78, 207, 208, 78];[339, 335, 352, 355];-1;-1;NATURALIDADE
74;365;283;26;PEDRA DO ANTA-MG
[80, 191, 192, 79];[421, 420, 434, 436];-1;-1;DOC ORIGEM
189;405;346;20;C.NAS=454 LV=10 FL=440
74;445;266;23;AFONSO CLÁUDIO-ES
[79, 113, 112, 79];[505, 505, 519, 519];-1;-1;CPF
121;488;173;20;138.353.936-77
70;540;55;9;IVATÉ-PR
143;575;64;16;NH 14
290;549;214;15;NYILAS LARIZA ALITO
[355, 571, 571, 356];[582, 580, 596, 597];-1;-1;ASSINATURA DO DIRETOR
[361, 583, 582, 361];[615, 610, 632, 633];-1;-1;LEI Nº7 116 DE 29/08/83
727;567;58;23;7 VIA
631;363;124;18;02/09/1983
[661, 853, 853, 659];[334, 335, 350, 349];-1;-1;DATA DE NASCIMENTO
635;74;121;18;24/09/2001
[536, 607, 607, 536];[75, 74, 90, 90];-1;-1;DATA DE
[536, 632, 632, 536];[106, 107, 91, 91];-1;-1;EXPEDIÇÃO
421;486;177;24;09137/7648
