left;top;width;height;transcription
[61, 63, 41, 38];[741, 276, 276, 742];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[103, 104, 91, 91];[934, 850, 851, 935];-1;-1;REGISTRO
[122, 122, 109, 109];[934, 878, 879, 935];-1;-1;GERAL
[156, 157, 142, 143];[933, 882, 882, 934];-1;-1;NOME
94;695;16;125;20.233.196-9
96;210;16;111;21/02/1991
[124, 124, 107, 108];[441, 347, 347, 442];-1;-1;EXPEDIÇÃO
[91, 91, 106, 105];[442, 375, 376, 442];-1;-1;DATA DE
[352, 353, 339, 339];[304, 110, 111, 305];-1;-1;DATA DE NASCIMENTO
368;206;16;114;01/06/2003
564;167;16;53;7 VIA
[608, 610, 592, 589];[630, 393, 393, 632];-1;-1;LEI Nº7 116 DE 29/08/83
537;492;12;219;PEKIRSON MOSTI ABRAHIM
[574, 575, 560, 560];[632, 411, 411, 631];-1;-1;ASSINATURA DO DIRETOR
561;849;18;68;NH 03
[511, 511, 497, 498];[933, 900, 900, 935];-1;-1;CPF
483;705;19;164;464.080.592-60
[431, 431, 416, 416];[935, 822, 822, 934];-1;-1;DOC ORIGEM
[352, 353, 337, 338];[935, 801, 801, 936];-1;-1;NATURALIDADE
[236, 236, 219, 219];[935, 856, 856, 936];-1;-1;FILIAÇÃO
172;597;18;323;TORRALVO CURSI MOLLAN
249;625;18;297;VALLO BONOSI ARILSON
288;622;18;297;HAMUD TINTORI HABECK
361;700;21;222;NÃO-ME-TOQUE-RS
405;489;18;306;C.NAS=310 LV=442 FL=132
445;704;18;214;VARGEM ALTA-ES
