left;top;width;height;transcription
602;293;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
572;254;21;165;67.818.013-1
574;103;17;87;REGISTRO
555;102;17;57;GERAL
508;101;18;55;NOME
447;101;20;81;FILIAÇÃO
416;108;26;300;VITORIA SAKUGA
376;107;23;285;MIRAYA OECKSLE
331;101;19;136;NATURALIDADE
302;106;22;203;COLATINA-ES
244;102;17;115;DOC ORIGEM
152;98;19;35;CPF
152;152;20;185;226.232.108-61
521;178;19;377;SALVARANI CIDE GEORGINI
219;104;19;351;C.NAS=344 LV=145 FL=407
192;104;16;225;SOUTO SOARES-BA
[89, 86, 101, 102];[408, 628, 628, 407];-1;-1;ASSINATURA DO DIRETOR
[57, 56, 75, 76];[400, 646, 646, 400];-1;-1;LEI Nº7 116 DE 29/08/83
574;758;16;111;09/01/1971
[588, 587, 571, 572];[597, 675, 672, 597];-1;-1;DATA DE
[554, 555, 572, 571];[600, 698, 696, 597];-1;-1;EXPEDIÇÃO
[344, 343, 326, 328];[914, 718, 720, 916];-1;-1;DATA DE NASCIMENTO
303;758;16;106;24/07/2010
