left;top;width;height;transcription
759;62;70;19;NH 73
[547, 323, 321, 547];[10, 16, 35, 30];-1;-1;LEI Nº7 116 DE 29/08/83
282;76;338;16;ESPEDITO THENILE HILSDORF
[548, 340, 340, 548];[48, 51, 68, 63];-1;-1;ASSINATURA DO DIRETOR
607;146;175;19;943.070.920-82
[826, 794, 794, 826];[115, 117, 133, 130];-1;-1;CPF
519;187;311;20;FERREIRA GOMES-AP
[827, 721, 720, 827];[216, 221, 206, 201];-1;-1;DOC ORIGEM
355;237;362;20;C.NAS=368 LV=275 FL=223
530;271;303;25;GONÇALVES DIAS-MA
[828, 703, 703, 830];[300, 303, 290, 287];-1;-1;NATURALIDADE
405;359;432;24;LEPOS CAMPOS SCOTTON
303;401;533;26;KOPTE MASSETTO BARACHATI
398;480;436;22;BIANCA VALEJO PLOTEGHER
598;563;147;20;49.814.537-2
142;571;134;19;23/11/1959
114;73;59;18;2 VIA
148;285;124;19;01/11/1964
[831, 756, 757, 830];[424, 426, 411, 408];-1;-1;FILIAÇÃO
[833, 781, 783, 834];[505, 507, 492, 491];-1;-1;NOME
[833, 778, 779, 833];[526, 528, 542, 541];-1;-1;GERAL
[832, 753, 752, 833];[561, 562, 548, 546];-1;-1;REGISTRO
[660, 230, 231, 659];[592, 598, 617, 609];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[243, 65, 65, 243];[307, 312, 298, 293];-1;-1;DATA DE NASCIMENTO
[374, 283, 283, 377];[535, 537, 555, 550];-1;-1;EXPEDIÇÃO
[376, 307, 307, 375];[569, 571, 556, 555];-1;-1;DATA DE
