left;top;width;height;transcription
[607, 600, 622, 629];[296, 762, 762, 298];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
571;199;19;137;34.087.090-4
[579, 579, 595, 595];[103, 190, 189, 105];-1;-1;REGISTRO
[560, 560, 575, 575];[103, 159, 157, 103];-1;-1;GERAL
[525, 521, 538, 538];[106, 160, 160, 106];-1;-1;NOME
[444, 443, 462, 462];[99, 181, 180, 98];-1;-1;FILIAÇÃO
411;96;21;316;QIYAN FREY GOLFETTI
372;100;20;296;NA ALESSA ISHISAKI
[339, 337, 353, 354];[98, 238, 236, 97];-1;-1;NATURALIDADE
300;93;23;171;PALMÁCIA-CE
[257, 256, 271, 273];[94, 213, 213, 94];-1;-1;DOC ORIGEM
[158, 157, 175, 175];[93, 131, 129, 93];-1;-1;CPF
106;87;16;60;NH 03
178;145;17;161;920.227.404-59
220;91;18;176;GOIATUBA-GO
254;222;21;363;C.NAS=280 LV=492 FL=266
290;747;20;98;28/11/1972
[329, 325, 341, 344];[707, 901, 901, 706];-1;-1;DATA DE NASCIMENTO
562;706;16;114;27/03/2008
[568, 567, 583, 583];[598, 670, 669, 594];-1;-1;DATA DE
[552, 549, 567, 568];[597, 696, 696, 595];-1;-1;EXPEDIÇÃO
490;99;22;495;WHITAKER CRESTANA REMORINI
[59, 55, 74, 77];[393, 627, 627, 391];-1;-1;LEI Nº7 116 DE 29/08/83
108;309;15;292;PALAURO FACHETTI URSCHEI
91;818;16;52;5 VIA
[86, 83, 98, 101];[391, 625, 624, 391];-1;-1;ASSINATURA DO DIRETOR
