left;top;width;height;transcription
[50, 59, 41, 33];[596, 229, 229, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
74;519;18;138;08.096.661-5
141;261;20;479;REBELO RONEI NAKAMURAKARE
[83, 86, 71, 73];[749, 681, 682, 750];-1;-1;REGISTRO
[99, 100, 88, 87];[749, 704, 704, 750];-1;-1;GERAL
[127, 129, 116, 115];[749, 707, 706, 750];-1;-1;NOME
[196, 198, 183, 182];[751, 688, 688, 751];-1;-1;FILIAÇÃO
206;391;18;348;ADALTO CASCADAN FRASAO
240;283;20;455;JANDHER SALLES GASPERAZZO
[305, 310, 297, 293];[250, 94, 94, 252];-1;-1;DATA DE NASCIMENTO
316;157;16;106;02/01/1963
342;305;20;337;C.NAS=481 LV=36 FL=435
[361, 363, 350, 348];[755, 664, 664, 754];-1;-1;DOC ORIGEM
[292, 296, 283, 281];[752, 646, 646, 753];-1;-1;NATURALIDADE
303;586;21;155;GUAIRAÇÁ-PR
372;585;22;157;JOAÇABA-SC
406;539;18;162;354.205.532-87
[429, 430, 417, 418];[756, 728, 729, 756];-1;-1;CPF
470;694;15;54;NH 54
458;383;11;167;CEDRICK VALMIR CIRULLI
[489, 492, 479, 477];[516, 340, 341, 515];-1;-1;ASSINATURA DO DIRETOR
[516, 521, 505, 501];[517, 326, 326, 518];-1;-1;LEI Nº7 116 DE 29/08/83
482;133;16;53;3 VIA
83;145;18;112;12/05/1971
[93, 94, 80, 81];[355, 302, 301, 357];-1;-1;DATA DE
[109, 110, 95, 94];[356, 279, 279, 357];-1;-1;EXPEDIÇÃO
