left;top;width;height;transcription
[635, 621, 599, 613];[274, 741, 740, 274];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
578;191;19;146;75.229.927-9
499;87;22;356;VITULLO OKAWA JOVEL
[535, 533, 519, 521];[85, 136, 135, 83];-1;-1;NOME
[457, 458, 443, 441];[158, 82, 81, 158];-1;-1;FILIAÇÃO
[586, 589, 571, 571];[168, 84, 84, 168];-1;-1;REGISTRO
[554, 553, 567, 570];[84, 143, 143, 86];-1;-1;GERAL
413;86;28;596;VICTORELLI FURUYAMA SCATAMBUR
383;91;23;370;SIMIQUELI SHINOHARA G
[340, 337, 322, 327];[80, 213, 213, 77];-1;-1;NATURALIDADE
309;86;20;251;BARRA MANSA-RJ
267;207;23;392;C.NAS=95 LV=283 FL=261
231;83;20;156;AGUIAR-PB
192;132;20;198;559.939.502-26
[261, 256, 243, 246];[78, 190, 190, 76];-1;-1;DOC ORIGEM
[180, 180, 163, 165];[74, 107, 104, 73];-1;-1;CPF
117;76;19;75;NH 10
120;292;18;352;JUNKERT FAIAD LOURENCAO
[98, 92, 109, 114];[372, 592, 591, 374];-1;-1;ASSINATURA DO DIRETOR
[65, 59, 77, 85];[371, 608, 609, 372];-1;-1;LEI Nº7 116 DE 29/08/83
99;778;18;57;7 VIA
295;686;19;122;17/11/1993
[325, 319, 307, 311];[709, 905, 904, 709];-1;-1;DATA DE NASCIMENTO
564;696;18;114;13/09/2010
[575, 573, 559, 562];[579, 646, 644, 577];-1;-1;DATA DE
[543, 539, 558, 559];[576, 672, 671, 579];-1;-1;EXPEDIÇÃO
