left;top;width;height;transcription
602;293;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
572;254;21;168;67.507.300-5
574;103;17;87;REGISTRO
555;102;17;57;GERAL
508;101;18;55;NOME
447;101;20;81;FILIAÇÃO
416;109;26;293;DONHA SHELLEY
376;106;23;260;GERARD NISKI P
331;101;19;136;NATURALIDADE
302;107;28;186;MUTUÍPE-BA
244;102;17;115;DOC ORIGEM
152;98;19;35;CPF
152;153;20;187;507.377.394-28
521;178;19;449;CASETA BELOTTO CONTESSOTO
219;104;19;319;C.NAS=335 LV=167 FL=1
192;104;21;150;CRATEÚS-CE
[89, 86, 101, 102];[408, 628, 628, 407];-1;-1;ASSINATURA DO DIRETOR
[57, 56, 75, 76];[400, 646, 646, 400];-1;-1;LEI Nº7 116 DE 29/08/83
574;760;16;112;13/03/1978
[588, 587, 571, 572];[597, 675, 672, 597];-1;-1;DATA DE
[554, 555, 572, 571];[600, 698, 696, 597];-1;-1;EXPEDIÇÃO
[344, 343, 326, 328];[914, 718, 720, 916];-1;-1;DATA DE NASCIMENTO
303;760;16;104;14/09/1963
