left;top;width;height;transcription
761;62;68;19;NH 81
[547, 323, 321, 547];[10, 16, 35, 30];-1;-1;LEI Nº7 116 DE 29/08/83
254;76;367;16;PANIAGO EHNERT MARRONATO
[548, 340, 340, 548];[48, 51, 68, 63];-1;-1;ASSINATURA DO DIRETOR
607;146;175;19;309.953.513-33
[826, 794, 794, 826];[115, 117, 133, 130];-1;-1;CPF
596;187;235;20;APUCARANA-PR
[827, 721, 720, 827];[216, 221, 206, 201];-1;-1;DOC ORIGEM
371;237;346;20;C.NAS=93 LV=111 FL=299
617;276;215;20;ITANHANDU-MG
[828, 703, 703, 830];[300, 303, 290, 287];-1;-1;NATURALIDADE
488;359;349;24;RITTL TUNIS SUNADA
371;401;465;26;NAVIA TAKEYUKI REHFELD
382;480;452;22;SHIGUEHIRO KAFFKA POLIZEL
598;562;147;22;47.180.601-8
142;571;134;19;06/07/1956
114;73;59;18;6 VIA
150;285;122;19;24/09/1961
[831, 756, 757, 830];[424, 426, 411, 408];-1;-1;FILIAÇÃO
[833, 781, 783, 834];[505, 507, 492, 491];-1;-1;NOME
[833, 778, 779, 833];[526, 528, 542, 541];-1;-1;GERAL
[832, 753, 752, 833];[561, 562, 548, 546];-1;-1;REGISTRO
[660, 230, 231, 659];[592, 598, 617, 609];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[243, 65, 65, 243];[307, 312, 298, 293];-1;-1;DATA DE NASCIMENTO
[374, 283, 283, 377];[535, 537, 555, 550];-1;-1;EXPEDIÇÃO
[376, 307, 307, 375];[569, 571, 556, 555];-1;-1;DATA DE
