left;top;width;height;transcription
[284, 732, 733, 285];[98, 96, 118, 123];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
185;146;177;22;01.757.721-4
91;235;321;20;BAROLI MERCHI SISTE
92;318;354;18;SADEK ELEONORA LONGANO
96;361;331;19;BUCCI PANSANI RUFINO
94;437;150;23;CAJAPIÓ-MA
214;482;307;19;C.NAS=357 LV=346 FL=435
95;526;116;18;APODI-RN
143;566;175;20;051.137.169-10
99;656;75;19;NH 98
[403, 632, 631, 402];[717, 716, 697, 697];-1;-1;LEI Nº7 116 DE 29/08/83
324;638;297;14;ZAMARZAHL WLAMIR BERGOLI
[401, 615, 613, 402];[680, 678, 664, 665];-1;-1;ASSINATURA DO DIRETOR
[103, 137, 136, 104];[623, 623, 606, 607];-1;-1;CPF
[103, 230, 229, 102];[433, 431, 446, 447];-1;-1;NATURALIDADE
[100, 175, 175, 100];[304, 305, 320, 320];-1;-1;FILIAÇÃO
[98, 177, 177, 97];[163, 163, 176, 178];-1;-1;REGISTRO
[99, 152, 151, 95];[198, 198, 182, 182];-1;-1;GERAL
[99, 150, 150, 97];[220, 220, 235, 234];-1;-1;NOME
[570, 635, 635, 569];[160, 160, 176, 176];-1;-1;DATA DE
[572, 663, 660, 571];[196, 196, 177, 179];-1;-1;EXPEDIÇÃO
664;143;123;18;28/03/1957
674;438;116;18;09/03/1964
768;650;59;18;9 VIA
[104, 211, 211, 104];[518, 519, 535, 534];-1;-1;DOC ORIGEM
[705, 895, 895, 706];[430, 429, 443, 445];-1;-1;DATA DE NASCIMENTO
457;562;191;28;02195/7561
