left;top;width;height;transcription
[77, 82, 66, 62];[583, 217, 217, 584];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
93;552;16;116;97.409.690-8
[94, 95, 107, 107];[732, 666, 667, 732];-1;-1;REGISTRO
[122, 122, 111, 109];[732, 686, 687, 732];-1;-1;GERAL
[139, 139, 151, 151];[733, 692, 691, 733];-1;-1;NOME
160;484;15;265;TANYSE GOUSSEVA LIKIER
[203, 204, 219, 218];[734, 670, 671, 735];-1;-1;FILIAÇÃO
225;541;15;210;FRIGULHA FEO LIKA
258;467;15;284;LUCINETE BELON BASSETTO
304;627;14;108;NATURALIDADE
370;643;14;92;DOC ORIGEM
421;573;15;139;435.899.778-33
[452, 451, 438, 440];[736, 711, 710, 738];-1;-1;CPF
487;693;15;58;NH 25
[543, 546, 527, 526];[499, 309, 309, 499];-1;-1;LEI Nº7 116 DE 29/08/83
482;345;13;216;ALTACYR HOSOKAWA RAFID
[512, 514, 502, 501];[497, 325, 325, 497];-1;-1;ASSINATURA DO DIRETOR
489;142;15;48;1 VIA
387;623;18;128;CÁCERES-MT
[309, 310, 323, 321];[236, 86, 85, 238];-1;-1;DATA DE NASCIMENTO
319;420;19;330;SANTA MARIA DO CAMBUCÁ-PE
98;186;12;80;18/03/1983
[98, 99, 111, 110];[345, 287, 288, 345];-1;-1;DATA DE
[125, 125, 113, 111];[346, 265, 266, 346];-1;-1;EXPEDIÇÃO
326;146;18;124;07/10/1976
356;292;20;363;C.NAS=280 LV=243 FL=153
