left;top;width;height;transcription
[279, 740, 739, 279];[50, 59, 80, 73];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 175, 175, 88];[88, 89, 104, 103];-1;-1;REGISTRO
[88, 145, 143, 87];[120, 119, 105, 105];-1;-1;GERAL
183;94;146;18;81.233.181-3
151;156;212;19;SARACHO BARC
[89, 138, 138, 88];[175, 177, 162, 161];-1;-1;NOME
[86, 163, 162, 86];[240, 241, 221, 221];-1;-1;FILIAÇÃO
89;246;352;20;ECA BARBOZA PETRAGLI
90;303;379;20;GASSUL MARGARIDA NAK
[85, 217, 216, 84];[351, 354, 339, 335];-1;-1;NATURALIDADE
89;358;154;26;TAIÚVA-SP
[82, 201, 201, 82];[422, 424, 438, 438];-1;-1;DOC ORIGEM
85;447;129;19;SINOP-MT
152;505;197;20;728.962.333-93
[80, 117, 117, 80];[525, 526, 509, 507];-1;-1;CPF
211;417;413;23;C.NAS=436 LV=338 FL=212
[395, 613, 613, 394];[591, 594, 577, 576];-1;-1;ASSINATURA DO DIRETOR
763;566;60;19;7 VIA
776;375;122;19;19/12/1964
[730, 922, 921, 729];[344, 348, 364, 361];-1;-1;DATA DE NASCIMENTO
780;105;116;18;06/11/1973
[575, 650, 650, 576];[109, 111, 96, 95];-1;-1;DATA DE
[576, 675, 675, 575];[126, 127, 111, 110];-1;-1;EXPEDIÇÃO
369;527;339;20;CHYARA PANEBIANCO S
