left;top;width;height;transcription
[635, 621, 599, 613];[274, 741, 740, 274];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
577;190;20;147;01.100.612-2
499;88;22;324;ELSTER SHINSEI KIYO
[535, 533, 519, 521];[85, 136, 135, 83];-1;-1;NOME
[457, 458, 443, 441];[158, 82, 81, 158];-1;-1;FILIAÇÃO
[586, 589, 571, 571];[168, 84, 84, 168];-1;-1;REGISTRO
[554, 553, 567, 570];[84, 143, 143, 86];-1;-1;GERAL
418;87;23;550;BREMENKAMP SOMBRA VALENSIA
384;90;22;381;VOLPE SIGNORETI EUSTA
[340, 337, 322, 327];[80, 213, 213, 77];-1;-1;NATURALIDADE
309;85;20;366;SANTANA DA VARGEM-MG
267;207;23;377;C.NAS=44 LV=33 FL=189
231;83;20;200;CARIACICA-ES
192;131;20;195;218.424.550-01
[261, 256, 243, 246];[78, 190, 190, 76];-1;-1;DOC ORIGEM
[180, 180, 163, 165];[74, 107, 104, 73];-1;-1;CPF
117;76;19;74;NH 27
120;294;18;392;TARRATACA CANTINELLI GUILHE
[98, 92, 109, 114];[372, 592, 591, 374];-1;-1;ASSINATURA DO DIRETOR
[65, 59, 77, 85];[371, 608, 609, 372];-1;-1;LEI Nº7 116 DE 29/08/83
99;775;18;60;4 VIA
295;684;19;124;23/09/1993
[325, 319, 307, 311];[709, 905, 904, 709];-1;-1;DATA DE NASCIMENTO
564;694;18;116;20/04/1972
[575, 573, 559, 562];[579, 646, 644, 577];-1;-1;DATA DE
[543, 539, 558, 559];[576, 672, 671, 579];-1;-1;EXPEDIÇÃO
