left;top;width;height;transcription
276;51;455;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
188;100;159;19;47.568.519-2
96;86;84;15;REGISTRO
96;104;56;15;GERAL
94;139;53;16;NOME
90;176;354;19;GIRO URTADO GROMBONI
93;215;78;16;FILIAÇÃO
91;254;374;20;MAJOLO TAMBOURGI HING
92;289;400;25;SALDAÑA BEEZAO BARZON
92;330;133;16;NATURALIDADE
89;363;176;28;NAVIRAÍ-MS
92;409;112;15;DOC ORIGEM
212;409;356;20;C.NAS=115 LV=407 FL=44
86;448;170;16;CASA NOVA-BA
[91, 125, 124, 92];[502, 502, 488, 488];-1;-1;CPF
86;565;60;16;NH 40
[372, 600, 599, 372];[579, 579, 565, 565];-1;-1;ASSINATURA DO DIRETOR
[376, 614, 613, 378];[612, 614, 594, 595];-1;-1;LEI Nº7 116 DE 29/08/83
782;561;52;16;7 VIA
684;365;114;18;12/10/2013
[710, 898, 898, 709];[346, 346, 331, 333];-1;-1;DATA DE NASCIMENTO
692;93;114;18;12/10/2002
[580, 675, 675, 579];[118, 119, 100, 101];-1;-1;EXPEDIÇÃO
[579, 650, 650, 579];[85, 85, 101, 101];-1;-1;DATA DE
