left;top;width;height;transcription
[328, 877, 875, 325];[69, 77, 55, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
219;107;186;24;44.797.808-1
[99, 213, 211, 97];[110, 114, 94, 92];-1;-1;REGISTRO
[97, 168, 167, 97];[131, 134, 113, 112];-1;-1;GERAL
195;156;601;28;ELIZABETH BARREIRO MORONI
[97, 163, 161, 94];[177, 180, 157, 156];-1;-1;NOME
103;205;140;23;ARAGAO
[97, 195, 194, 96];[279, 280, 260, 260];-1;-1;FILIAÇÃO
105;301;528;27;FUJISAKA SEVERNINI MARIM
98;353;577;24;VARANESE TREMILIOSI BUCHARA
[92, 258, 257, 92];[424, 428, 406, 405];-1;-1;NATURALIDADE
100;448;225;24;ANGUERA-BA
252;501;441;26;C.NAS=150 LV=108 FL=43
[92, 237, 237, 92];[524, 525, 505, 504];-1;-1;DOC ORIGEM
98;552;280;23;MUNDO NOVO-MS
[93, 134, 133, 88];[628, 628, 606, 607];-1;-1;CPF
159;602;225;24;061.846.779-34
83;666;91;13;PACUJÁ-CE
[445, 719, 718, 443];[724, 729, 712, 706];-1;-1;ASSINATURA DO DIRETOR
[450, 734, 734, 449];[769, 773, 746, 746];-1;-1;LEI Nº7 116 DE 29/08/83
935;710;73;22;9 VIA
814;459;158;25;14/04/1997
[832, 1077, 1076, 832];[435, 440, 418, 415];-1;-1;DATA DE NASCIMENTO
819;115;149;22;23/10/1998
[678, 800, 801, 676];[137, 142, 119, 118];-1;-1;EXPEDIÇÃO
[676, 769, 768, 675];[97, 101, 119, 119];-1;-1;DATA DE
97;700;88;23;NH 45
