left;top;width;height;transcription
[570, 573, 595, 588];[258, 730, 729, 255];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
539;171;16;134;56.831.533-9
[530, 531, 543, 544];[63, 150, 150, 61];-1;-1;REGISTRO
[512, 511, 527, 527];[63, 122, 121, 64];-1;-1;GERAL
[479, 479, 494, 492];[64, 118, 117, 64];-1;-1;NOME
[400, 401, 419, 416];[66, 145, 144, 63];-1;-1;FILIAÇÃO
387;68;22;408;VILEGAS KUROVSKI CARAPETO
348;67;19;397;VIECELLI CARMELITA FARNESI
[285, 285, 302, 300];[68, 204, 203, 65];-1;-1;NATURALIDADE
270;72;16;299;HETSUKO SANG SPADACIO
231;198;19;323;C.NAS=458 LV=209 FL=230
[207, 206, 221, 220];[67, 183, 182, 66];-1;-1;DOC ORIGEM
193;70;23;347;BRASILÂNDIA DE MINAS-MG
[142, 142, 125, 127];[67, 102, 102, 67];-1;-1;CPF
86;331;11;235;ECHAVARRIA RENTES HIROMITSU
74;72;18;62;NH 41
[75, 76, 61, 58];[375, 601, 600, 374];-1;-1;ASSINATURA DO DIRETOR
[25, 28, 45, 44];[376, 621, 621, 375];-1;-1;LEI Nº7 116 DE 29/08/83
274;681;16;106;09/05/1998
[307, 305, 289, 291];[909, 708, 708, 909];-1;-1;DATA DE NASCIMENTO
543;681;16;106;06/11/1972
[549, 550, 533, 533];[567, 636, 636, 568];-1;-1;DATA DE
[516, 516, 532, 532];[567, 668, 667, 566];-1;-1;EXPEDIÇÃO
79;790;16;55;9 VIA
463;70;20;467;LANDGRAFF BREVE SCHONWALD
