left;top;width;height;transcription
[596, 230, 229, 596];[532, 521, 539, 549];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
544;498;139;18;44.960.279-5
[748, 682, 683, 751];[502, 500, 512, 513];-1;-1;REGISTRO
[749, 704, 705, 750];[487, 485, 497, 498];-1;-1;GERAL
[751, 708, 708, 751];[457, 456, 467, 468];-1;-1;NOME
463;427;298;27;FOX MAJURI JANISSE
[752, 690, 690, 753];[389, 389, 403, 402];-1;-1;FILIAÇÃO
361;364;401;20;MUSENECK CANI TOKUGAVA
457;332;308;20;YAIR SERAFINI GASQU
598;268;167;18;GROSSOS-RN
[755, 648, 648, 755];[303, 300, 288, 291];-1;-1;NATURALIDADE
[756, 665, 666, 758];[225, 223, 236, 236];-1;-1;DOC ORIGEM
566;195;201;28;CORUMBATAÍ-SP
564;165;163;19;034.243.999-57
[758, 731, 731, 759];[155, 156, 167, 167];-1;-1;CPF
699;101;68;18;NH 24
[519, 331, 329, 520];[64, 59, 75, 78];-1;-1;LEI Nº7 116 DE 29/08/83
272;113;310;14;ACHILES CERNAUSAN VICINELLI
[518, 344, 345, 519];[94, 89, 102, 106];-1;-1;ASSINATURA DO DIRETOR
155;89;55;16;3 VIA
171;258;114;16;06/01/2004
[257, 105, 105, 258];[290, 285, 272, 276];-1;-1;DATA DE NASCIMENTO
163;487;114;18;16/11/1988
[360, 303, 303, 361];[504, 502, 490, 492];-1;-1;DATA DE
[360, 283, 282, 361];[475, 473, 488, 489];-1;-1;EXPEDIÇÃO
359;229;306;19;C.NAS=67 LV=324 FL=421
