left;top;width;height;transcription
[291, 294, 754, 754, 294];[60, 61, 70, 51, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
202;91;168;20;63.818.384-4
176;131;356;23;MYRON MEGNA VIVIEN
98;167;120;20;CAMPOS
[99, 177, 177, 99];[228, 229, 211, 211];-1;-1;FILIAÇÃO
98;244;478;24;MONTREZOL TISSA BARATA
97;283;495;24;BOSCARIOL MURILO ZARZUR
[97, 230, 230, 94];[344, 347, 330, 328];-1;-1;NATURALIDADE
97;363;246;23;ENTRE RIOS-SC
[95, 208, 207, 94];[421, 423, 408, 408];-1;-1;DOC ORIGEM
92;437;190;24;ARIPUANÃ-MT
222;405;330;21;C.NAS=257 LV=91 FL=47
144;482;188;20;392.235.646-03
[94, 124, 124, 93];[503, 503, 488, 488];-1;-1;CPF
91;559;74;19;NH 87
[391, 630, 627, 391];[606, 610, 593, 589];-1;-1;LEI Nº7 116 DE 29/08/83
312;530;297;20;BERTOMEU GRACCO SAROKA
[392, 609, 608, 393];[572, 577, 563, 559];-1;-1;ASSINATURA DO DIRETOR
796;571;57;18;3 VIA
702;374;142;20;20/04/1990
[724, 915, 914, 722];[356, 360, 345, 341];-1;-1;DATA DE NASCIMENTO
709;101;120;19;15/10/1971
[592, 690, 689, 592];[125, 126, 110, 109];-1;-1;EXPEDIÇÃO
[593, 663, 663, 593];[92, 93, 109, 107];-1;-1;DATA DE
[103, 186, 186, 101];[98, 100, 84, 83];-1;-1;REGISTRO
[102, 160, 159, 103];[115, 117, 101, 101];-1;-1;GERAL
[100, 155, 154, 101];[149, 151, 136, 136];-1;-1;NOME
