left;top;width;height;transcription
276;51;455;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
190;100;157;19;11.816.185-4
96;86;84;15;REGISTRO
96;104;56;15;GERAL
94;139;53;16;NOME
90;176;374;19;CELLI RUANIE HENDERSON
93;215;78;16;FILIAÇÃO
90;254;475;20;STALDER WALDEMIRO CERCHIARI
91;294;368;20;TARCIUS MITEV HODGKIN
92;330;133;16;NATURALIDADE
88;363;271;28;ABREULÂNDIA-TO
92;409;112;15;DOC ORIGEM
212;409;356;20;C.NAS=164 LV=441 FL=92
86;448;123;16;BERILO-MG
[91, 125, 124, 92];[502, 502, 488, 488];-1;-1;CPF
86;565;61;16;NH 16
[372, 600, 599, 372];[579, 579, 565, 565];-1;-1;ASSINATURA DO DIRETOR
[376, 614, 613, 378];[612, 614, 594, 595];-1;-1;LEI Nº7 116 DE 29/08/83
782;561;52;16;5 VIA
684;365;114;18;16/07/1999
[710, 898, 898, 709];[346, 346, 331, 333];-1;-1;DATA DE NASCIMENTO
692;93;112;18;12/09/1971
[580, 675, 675, 579];[118, 119, 100, 101];-1;-1;EXPEDIÇÃO
[579, 650, 650, 579];[85, 85, 101, 101];-1;-1;DATA DE
