left;top;width;height;transcription
[637, 624, 604, 614];[311, 782, 781, 308];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
564;359;20;137;84.707.113-3
[561, 556, 578, 580];[144, 332, 332, 142];-1;-1;REGISTRO GERAL
518;231;19;340;SAMECIMA IMAMURA BELI
[512, 513, 531, 529];[210, 142, 142, 210];-1;-1;NOME
[462, 461, 481, 483];[143, 241, 242, 141];-1;-1;FILIAÇÃO
433;246;12;178;PORTILHO ROSI FRELL
[400, 395, 379, 382];[142, 311, 311, 138];-1;-1;NATURALIDADE
[372, 366, 382, 389, 372];[612, 851, 853, 610, 610];-1;-1;DATA DE NASCIMENTO
[550, 545, 566, 570];[633, 856, 857, 632];-1;-1;DATA DE EXPEDIÇÃO
[107, 101, 119, 123];[755, 981, 981, 755];-1;-1;É PROIBIDO PLASTIFICAR
[92, 86, 102, 106];[421, 653, 653, 421];-1;-1;ASSINATURA DO DIRETOR
[67, 61, 79, 85, 69];[416, 652, 653, 415, 414];-1;-1;LEI Nº7 116 DE 29/08/83
132;434;17;240;JOANNA SHIGUEYOSHI RIYUJI
[202, 201, 219, 219];[136, 186, 185, 138];-1;-1;CPF
160;137;11;112;PACAEMBU-SP
207;207;12;110;813.568.819-98
[302, 299, 316, 321];[140, 285, 285, 139];-1;-1;DOC ORIGEM
299;314;19;411;CMC= BOA VISTA DAS MISSÕES-RS ,SEDE
266;313;15;259;C.NAS=72 LV=183 FL=167
465;245;15;208;HUMMEL SAHB HORII
551;858;15;95;12/11/1979
371;858;12;79;17/05/2014
384;314;13;118;GOIANÉSIA-GO
