left;top;width;height;transcription
[236, 600, 600, 235];[37, 33, 52, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
165;82;104;14;06.343.926-8
[82, 127, 127, 81];[93, 93, 104, 105];-1;-1;GERAL
[82, 149, 148, 82];[78, 77, 90, 90];-1;-1;REGISTRO
[82, 124, 124, 82];[122, 121, 134, 134];-1;-1;NOME
85;144;289;16;AZOUBEL UEKI RUGGIERO
[83, 144, 144, 83];[186, 186, 200, 200];-1;-1;FILIAÇÃO
91;213;213;14;TAGA GLENAN PERON
89;244;340;18;BASTIDES MAAT CAMPANHA
[82, 189, 190, 82];[286, 284, 296, 297];-1;-1;NATURALIDADE
86;314;203;17;DOIS CÓRREGOS-SP
[84, 174, 174, 84];[351, 350, 362, 363];-1;-1;DOC ORIGEM
184;346;255;15;C.NAS=316 LV=346 FL=210
87;385;116;12;LARANJAL-PR
[86, 110, 110, 85];[418, 418, 430, 431];-1;-1;CPF
127;415;135;15;750.046.903-91
87;482;50;14;NH 45
[328, 516, 517, 328];[500, 498, 513, 516];-1;-1;LEI Nº7 116 DE 29/08/83
265;454;241;12;MEGID HASEGAWA SOLIAMAN
[329, 501, 500, 330];[486, 484, 472, 474];-1;-1;ASSINATURA DO DIRETOR
644;474;45;14;1 VIA
565;308;96;15;20/07/2001
[579, 729, 729, 579];[280, 279, 290, 292];-1;-1;DATA DE NASCIMENTO
566;79;94;14;07/02/1971
[468, 526, 525, 467];[72, 71, 85, 84];-1;-1;DATA DE
[468, 545, 544, 467];[100, 99, 84, 85];-1;-1;EXPEDIÇÃO
