left;top;width;height;transcription
[524, 522, 507, 509];[514, 321, 322, 515];-1;-1;LEI Nº7 116 DE 29/08/83
[494, 493, 481, 483];[516, 339, 339, 516];-1;-1;ASSINATURA DO DIRETOR
461;387;17;191;CASADEI RAIA BAYARD
478;150;15;48;7 VIA
485;696;16;64;NH 02
[441, 440, 427, 429];[760, 733, 734, 760];-1;-1;CPF
418;581;16;139;217.178.760-05
385;615;18;143;CALÇOENE-AP
[374, 371, 358, 359];[759, 667, 668, 761];-1;-1;DOC ORIGEM
348;378;16;282;C.NAS=165 LV=103 FL=15
315;560;18;201;SALTO DO JACUÍ-RS
[307, 305, 293, 294];[763, 652, 652, 762];-1;-1;NATURALIDADE
252;477;15;284;BRAGHETO KAREM TOMYO
[302, 300, 287, 290];[263, 110, 110, 262];-1;-1;DATA DE NASCIMENTO
313;182;15;99;06/07/1975
218;487;15;275;BETTINARDI FABIO MLAKER
[208, 208, 192, 193];[763, 698, 699, 762];-1;-1;FILIAÇÃO
147;353;19;412;ALEXANDRITA MARRERO VIANELLO
[141, 141, 127, 129];[763, 718, 719, 764];-1;-1;NOME
[112, 111, 98, 100];[763, 716, 717, 763];-1;-1;GERAL
[84, 83, 96, 97];[762, 696, 696, 763];-1;-1;REGISTRO
82;547;17;135;22.564.631-6
[57, 56, 41, 43];[607, 240, 241, 607];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
78;170;16;114;02/04/2006
[108, 106, 93, 93];[375, 296, 296, 374];-1;-1;EXPEDIÇÃO
[79, 80, 93, 92];[374, 315, 315, 375];-1;-1;DATA DE
