left;top;width;height;transcription
545;759;19;70;NH 18
[616, 610, 591, 596];[547, 323, 321, 547];-1;-1;LEI Nº7 116 DE 29/08/83
534;297;16;323;BOROVIK MATRANGOLO IFA
[578, 575, 558, 563];[548, 340, 340, 548];-1;-1;ASSINATURA DO DIRETOR
461;607;19;175;928.104.974-00
[511, 509, 493, 496];[826, 794, 794, 826];-1;-1;CPF
411;634;28;197;GUAXUPÉ-MG
[410, 405, 420, 425];[827, 721, 720, 827];-1;-1;DOC ORIGEM
369;355;20;362;C.NAS=110 LV=294 FL=223
330;536;20;296;MANOEL URBANO-AC
[326, 323, 336, 339];[828, 703, 703, 830];-1;-1;NATURALIDADE
243;335;24;503;GRANDA GIANGIULIO PETRUCI
199;363;26;473;NAN PIACENTI SCAMPARINI
124;398;22;436;PEDRUZZI BRINO SCHIFFERLI
45;598;18;146;98.206.508-5
36;143;19;133;08/07/1967
535;114;18;57;1 VIA
322;148;19;122;18/02/1973
[202, 200, 215, 218];[831, 756, 757, 830];-1;-1;FILIAÇÃO
[121, 119, 134, 135];[833, 781, 783, 834];-1;-1;NOME
[100, 98, 84, 85];[833, 778, 779, 833];-1;-1;GERAL
[65, 64, 78, 80];[832, 753, 752, 833];-1;-1;REGISTRO
[34, 28, 9, 17];[660, 230, 231, 659];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[319, 314, 328, 333];[243, 65, 65, 243];-1;-1;DATA DE NASCIMENTO
[91, 89, 71, 76];[374, 283, 283, 377];-1;-1;EXPEDIÇÃO
[57, 55, 70, 71];[376, 307, 307, 375];-1;-1;DATA DE
