left;top;width;height;transcription
[270, 738, 739, 269];[32, 39, 59, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
174;74;144;19;35.279.520-7
[129, 76, 75, 129];[134, 134, 148, 148];-1;-1;NOME
[78, 162, 162, 77];[82, 83, 96, 96];-1;-1;REGISTRO
[77, 136, 136, 78];[112, 113, 101, 99];-1;-1;GERAL
75;151;294;21;MIQUELIN DALINE KA
[75, 155, 155, 74];[211, 210, 226, 226];-1;-1;FILIAÇÃO
73;227;351;20;REMIAO BUNCANA VOLIA
73;266;334;20;KORITAR JE CARAVANA
[74, 209, 209, 73];[324, 326, 340, 338];-1;-1;NATURALIDADE
72;341;226;18;MANACAPURU-AM
197;381;362;20;C.NAS=324 LV=338 FL=173
73;413;172;25;MUTUÍPE-BA
122;458;174;19;952.483.898-28
[73, 107, 107, 73];[483, 484, 498, 498];-1;-1;CPF
71;536;64;16;NH 09
295;525;227;15;ARYANE ZUNIGA ADIEL
[376, 599, 597, 375];[563, 567, 553, 549];-1;-1;ASSINATURA DO DIRETOR
[374, 614, 614, 374];[580, 583, 600, 598];-1;-1;LEI Nº7 116 DE 29/08/83
776;543;58;18;5 VIA
[711, 906, 906, 710];[330, 331, 347, 343];-1;-1;DATA DE NASCIMENTO
[187, 71, 71, 188];[405, 403, 417, 418];-1;-1;DOC ORIGEM
682;74;122;23;17/02/1998
[576, 643, 642, 575];[86, 86, 100, 98];-1;-1;DATA DE
[574, 671, 670, 573];[102, 103, 119, 119];-1;-1;EXPEDIÇÃO
680;348;141;21;05/03/2000
