left;top;width;height;transcription
[540, 532, 511, 518];[234, 631, 631, 232];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
474;152;17;123;77.139.595-4
[497, 495, 482, 483];[64, 140, 140, 63];-1;-1;REGISTRO
[467, 466, 479, 479];[64, 115, 115, 64];-1;-1;GERAL
[448, 448, 434, 435];[63, 113, 111, 63];-1;-1;NOME
403;62;28;369;VENEZUELA CENZI PARMEJANI
[378, 377, 360, 363];[63, 133, 133, 63];-1;-1;FILIAÇÃO
339;59;18;330;RISK MARCHETTO MIRANA
299;56;16;342;CREMONESI DARIN GENEROSO
[271, 269, 254, 257];[59, 183, 182, 59];-1;-1;NATURALIDADE
228;57;15;213;GENTIO DO OURO-BA
[197, 196, 182, 183];[60, 162, 162, 59];-1;-1;DOC ORIGEM
191;168;15;234;C.NAS=8 LV=306 FL=295
155;51;15;91;ASSIS-SP
115;96;18;135;676.615.170-60
[123, 122, 109, 110];[53, 86, 82, 50];-1;-1;CPF
46;42;14;53;NH 45
[35, 34, 19, 17];[324, 535, 534, 324];-1;-1;LEI Nº7 116 DE 29/08/83
73;289;8;145;IWANAGA GUY BELLETATI
[62, 62, 50, 49];[328, 518, 518, 325];-1;-1;ASSINATURA DO DIRETOR
226;579;14;87;08/06/2011
[266, 265, 252, 253];[611, 776, 775, 610];-1;-1;DATA DE NASCIMENTO
471;581;14;95;29/06/2014
[472, 472, 457, 457];[495, 575, 575, 495];-1;-1;EXPEDIÇÃO
[487, 487, 475, 474];[495, 552, 552, 495];-1;-1;DATA DE
49;666;14;46;2 VIA
