left;top;width;height;transcription
260;33;431;22;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
167;80;166;20;09.760.188-3
81;80;87;15;REGISTRO
81;96;55;15;GERAL
79;134;53;15;NOME
76;156;332;22;KOCHI KRATKA PICCA
79;215;80;17;FILIAÇÃO
73;284;313;19;SANTACRUZ MARMITT V
[78, 207, 208, 78];[339, 335, 352, 355];-1;-1;NATURALIDADE
74;360;264;25;BONFINÓPOLIS-GO
[80, 191, 192, 79];[421, 420, 434, 436];-1;-1;DOC ORIGEM
189;405;362;20;C.NAS=313 LV=289 FL=199
74;445;250;23;VITÓRIA DO JARI-AP
[79, 113, 112, 79];[505, 505, 519, 519];-1;-1;CPF
119;488;175;19;012.455.838-08
70;541;129;9;VARGEM ALEGRE-MG
143;575;64;16;NH 59
290;549;210;15;MENDO CADIDE HALF
[355, 571, 571, 356];[582, 580, 596, 597];-1;-1;ASSINATURA DO DIRETOR
[361, 583, 582, 361];[615, 610, 632, 633];-1;-1;LEI Nº7 116 DE 29/08/83
727;567;58;23;7 VIA
631;363;124;18;22/06/1962
[661, 853, 853, 659];[334, 335, 350, 349];-1;-1;DATA DE NASCIMENTO
635;74;124;18;20/07/1976
[536, 607, 607, 536];[75, 74, 90, 90];-1;-1;DATA DE
[536, 632, 632, 536];[106, 107, 91, 91];-1;-1;EXPEDIÇÃO
421;486;178;24;03621/2095
