left;top;width;height;transcription
33;265;22;431;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
80;623;20;166;09.760.188-3
80;788;15;87;REGISTRO
96;820;15;55;GERAL
134;824;15;53;NOME
156;548;22;332;KOCHI KRATKA PICCA
215;797;17;80;FILIAÇÃO
284;570;19;313;SANTACRUZ MARMITT V
[339, 335, 352, 355];[878, 749, 748, 878];-1;-1;NATURALIDADE
360;618;25;264;BONFINÓPOLIS-GO
[421, 420, 434, 436];[876, 765, 764, 877];-1;-1;DOC ORIGEM
405;405;20;362;C.NAS=313 LV=289 FL=199
445;632;23;250;VITÓRIA DO JARI-AP
[505, 505, 519, 519];[877, 843, 844, 877];-1;-1;CPF
488;662;19;175;012.455.838-08
541;757;9;129;VARGEM ALEGRE-MG
575;749;16;64;NH 59
549;456;15;210;MENDO CADIDE HALF
[582, 580, 596, 597];[601, 385, 385, 600];-1;-1;ASSINATURA DO DIRETOR
[615, 610, 632, 633];[595, 373, 374, 595];-1;-1;LEI Nº7 116 DE 29/08/83
567;171;23;58;7 VIA
363;201;18;124;22/06/1962
[334, 335, 350, 349];[295, 103, 103, 297];-1;-1;DATA DE NASCIMENTO
74;197;18;124;20/07/1976
[75, 74, 90, 90];[420, 349, 349, 420];-1;-1;DATA DE
[106, 107, 91, 91];[420, 324, 324, 420];-1;-1;EXPEDIÇÃO
486;357;24;178;03621/2095
