left;top;width;height;transcription
[56, 61, 87, 81];[722, 276, 276, 725];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
107;625;22;177;44.168.098-7
[109, 110, 124, 123];[895, 815, 817, 896];-1;-1;REGISTRO
[142, 142, 128, 127];[896, 843, 845, 896];-1;-1;GERAL
[167, 168, 183, 182];[895, 846, 846, 897];-1;-1;NOME
194;495;29;404;LYNN ARRIGUCCI TONOLI
[251, 252, 270, 268];[898, 822, 823, 898];-1;-1;FILIAÇÃO
275;361;31;538;MASSAHIKO SANJAR TAIMA
321;379;27;523;BEHR APENDINO NEBESNYJ
[378, 381, 396, 394];[901, 772, 774, 901];-1;-1;NATURALIDADE
402;722;26;180;CURIÚVA-PR
[464, 467, 481, 480];[902, 791, 792, 903];-1;-1;DOC ORIGEM
488;607;30;298;TRÊS COROAS-RS
[552, 553, 568, 568];[903, 871, 871, 904];-1;-1;CPF
536;648;22;210;354.712.513-85
622;826;22;82;NH 10
[657, 661, 682, 677];[626, 394, 395, 627];-1;-1;LEI Nº7 116 DE 29/08/83
640;176;18;61;9 VIA
604;476;12;214;IWASAKI AMADIO FABRISA
[643, 644, 627, 626];[614, 406, 407, 614];-1;-1;ASSINATURA DO DIRETOR
[386, 388, 404, 401];[296, 107, 107, 296];-1;-1;DATA DE NASCIMENTO
422;167;20;139;01/11/2011
454;325;26;461;C.NAS=314 LV=499 FL=404
116;167;23;152;26/11/1973
[115, 116, 132, 132];[424, 356, 357, 425];-1;-1;DATA DE
[150, 151, 133, 133];[423, 331, 332, 425];-1;-1;EXPEDIÇÃO
