left;top;width;height;transcription
[620, 619, 610, 629, 636];[291, 294, 754, 754, 294];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
569;202;20;168;86.314.079-8
526;176;23;416;MORAGAS CHAER ADRIEN
493;99;20;99;ROCHA
[452, 451, 469, 469];[99, 177, 177, 99];-1;-1;FILIAÇÃO
412;98;24;489;LINDONI SCARELLI TESSUTO
373;97;24;364;MAMI BELLANI BIBBO
[336, 333, 350, 352];[97, 230, 230, 94];-1;-1;NATURALIDADE
294;97;29;242;RURÓPOLIS-PA
[259, 257, 272, 272];[95, 208, 207, 94];-1;-1;DOC ORIGEM
219;93;19;222;BARCARENA-PA
254;222;21;346;C.NAS=216 LV=151 FL=70
178;146;20;183;716.819.989-71
[177, 177, 192, 192];[94, 124, 124, 93];-1;-1;CPF
102;91;19;75;NH 66
[74, 70, 87, 91];[391, 630, 627, 391];-1;-1;LEI Nº7 116 DE 29/08/83
130;312;15;342;SAKAGUTE FRANCKLIN CARAVIERI
[108, 103, 117, 121];[392, 609, 608, 393];-1;-1;ASSINATURA DO DIRETOR
91;797;18;56;7 VIA
286;702;20;142;26/06/2012
[324, 320, 335, 339];[724, 915, 914, 722];-1;-1;DATA DE NASCIMENTO
559;709;20;122;17/05/1977
[555, 554, 570, 571];[592, 690, 689, 592];-1;-1;EXPEDIÇÃO
[588, 587, 571, 573];[593, 663, 663, 593];-1;-1;DATA DE
[582, 580, 596, 597];[103, 186, 186, 101];-1;-1;REGISTRO
[565, 563, 579, 579];[102, 160, 159, 103];-1;-1;GERAL
[531, 529, 544, 544];[100, 155, 154, 101];-1;-1;NOME
