left;top;width;height;transcription
33;265;22;431;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
80;626;20;163;64.691.586-1
80;788;15;87;REGISTRO
96;820;15;55;GERAL
134;824;15;53;NOME
156;473;22;408;CICELY THAISE FORNAZIER
215;797;17;80;FILIAÇÃO
284;565;19;320;WOLNEY MARIS WETTER
[339, 335, 352, 355];[878, 749, 748, 878];-1;-1;NATURALIDADE
365;599;26;283;PEDRA DO ANTA-MG
[421, 420, 434, 436];[876, 765, 764, 877];-1;-1;DOC ORIGEM
405;421;20;346;C.NAS=454 LV=10 FL=440
445;616;23;266;AFONSO CLÁUDIO-ES
[505, 505, 519, 519];[877, 843, 844, 877];-1;-1;CPF
488;662;20;173;138.353.936-77
540;831;9;55;IVATÉ-PR
575;749;16;64;NH 14
549;452;15;214;NYILAS LARIZA ALITO
[582, 580, 596, 597];[601, 385, 385, 600];-1;-1;ASSINATURA DO DIRETOR
[615, 610, 632, 633];[595, 373, 374, 595];-1;-1;LEI Nº7 116 DE 29/08/83
567;171;23;58;7 VIA
363;201;18;124;02/09/1983
[334, 335, 350, 349];[295, 103, 103, 297];-1;-1;DATA DE NASCIMENTO
74;200;18;121;24/09/2001
[75, 74, 90, 90];[420, 349, 349, 420];-1;-1;DATA DE
[106, 107, 91, 91];[420, 324, 324, 420];-1;-1;EXPEDIÇÃO
486;358;24;177;09137/7648
