left;top;width;height;transcription
[94, 97, 119, 115];[399, 632, 632, 398];-1;-1;LEI Nº7 116 DE 29/08/83
157;334;15;217;ZHAO TECCHIO MITIRU
[129, 132, 151, 145];[409, 614, 617, 408];-1;-1;ASSINATURA DO DIRETOR
218;169;23;224;138.454.579-45
132;122;24;94;NH 25
197;126;18;37;CPF
259;121;23;236;ARARUAMA-RJ
283;123;15;113;DOC ORIGEM
368;122;17;130;NATURALIDADE
298;236;28;394;CMC= TIJUCAS-SC ,SEDE
348;119;29;182;CORTÊS-PE
433;117;26;482;AGE HARAGUSHIKU KLINKE
475;118;22;311;MARSEL FRE EGMAR
496;121;17;77;FILIAÇÃO
560;116;24;534;GRASIELLY SHIOMI BARUFFALDI
578;118;17;54;NOME
616;121;17;52;GERAL
634;120;16;80;REGISTRO
645;209;23;184;15.174.663-1
638;579;17;72;DATA DE
618;580;22;95;EXPEDIÇÃO
650;678;20;138;01/07/2011
[681, 685, 706, 703];[288, 726, 724, 287];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[374, 374, 391, 388];[714, 902, 900, 711];-1;-1;DATA DE NASCIMENTO
354;711;18;113;30/06/1951
143;774;18;60;4 VIA
